,comment
1004,"Um aparelho excelente,câmera,conf,rápido, a bateria dura mais de 2 dias."
1005,"Muito satisfeito, é excelente. A bateria é ótima!."
1006,"Muito bom, ótimo desempenho so o valor que é deveria ser menos."
1007,"Comprei para o meu pai, o uso dele é apenas de redes sociais, whatsapp e ligações. Ele ficou bem satisfeito, só achou um pouco grande."
1008,Achei o máximo e tô curtindo cada momento.
1009,Atende a minha necessidade ótimo.
1010,Produto original muito bom recomendo.
1011,Comprei já 2 são bons mas não vem com o fone de ouvido seria bom vir mais fora isso muito bom mesmo.
1012,Simplesmente muito bom eu recomendo.
1013,Ótimo produto. E qualidade excepcional.
1014,Muito bom minha mãe ficou muito contente com o celular.
1015,Ate o momento tudo perfeito. Estou gostando muito. E um celular muito bom carrega rapdo.
1016,Muuuuuuito bom gostei de verdade.
1017,Muito bom recomendo minha filha gostou muito do aparelho.
1018,"Foi presente pra minha esposa que adorou o aparelho , aprovado 100% por ela , entao ta otimo."
1019,Celular muito bom ótima resolução de câmera não trava. Super recomendo.
1020,"Eu não achei tão bom assim. A câmera não é boa, ser tiver muito app começa a travar, e o preço não tá tão legal pra um celular assim. Não gostei muito!."
1021,"Tem pouco tempo que estou usando. Mais estou gostando, a câmera e muito boa,a bateria também, produto de boa qualidade."
1022,"Pelo valor deveria ter incluso fone de ouvido, vamos combinar? nos dias de hoje não ter um acessório tão necessário para um celular quanto é o fone. Enfim o aparelho é bom!."
1023,Excelente ótimo produto parabéns.
1024,Ótimo celular tem qualidade de imagem boa ótimo processador muito boa as câmeras.
1025,"Muito bom mesmo,pode comprar que vale apena gostei muito,,,."
1026,"Excelente, só senti falta do fone p2. Aparelho veio em ótimo estado."
1027,O produto respondeu as espectativas.
1028,"O celular é de entrada ,mas atingiu o objetivo da compra."
1029,Produto otimo muita qualidade.
1030,Ótimo aparelho gostei muito excelente.
1031,"Ótimo produto muito bom mesmo, bem rápido, atendeu minhas necessidades, só o peso deixa u. Pouco a desejar."
1032,Produto muito bom gostei muito câmeras muito boa.
1033,Ótimo e chega rápido mesmo de boa qualidade.
1034,A compra nao foi para mim. Mais a pessoa que para quem eu comprei gostou muito.
1035,Ótimo aparelho pois as configurações são excelentes por um aparelho samsung.
1036,"Ótima qualidade gostei muito, tornaria a comprar."
1037,Ótimo produto celular muito bom.
1038,Nota 10 gostei muito compraria novamente.
1039,Comprei para dar de presente. A pessoa que ganhou gostou muito.
1040,"É o que promete, porém, extremamente frágil (tela), e a câmera não chega aos pés de um moto g8 plus, por exemplo."
1041,Gostei muito do meu samsung galaxy m12.
1042,Ótimo muito bom melhor que todos muito satisfeitos.
1043,"Celular top mesmo, bateria duas dois dias usando muitooo gostei mesmo."
1044,"Ótimo celular, vale o custo beneficio."
1045,"Muito bom celular, preço bom e um bom custo benefício."
1046,"Ótima qualidade, bom custo benefício."
1047,Veio sem o fone de ouvido e é o que mais uso pra estudar.
1048,"Eu recomendo, celular muito bom e muito bonito tbm, amei minha compra."
1049,Bom produto compensa pelo valor.
1050,Excelente produto. Adorei a compra e compraria novamente sem problemas.
1051,Até agora funcionando e comprei por indicação do meu filho.
1052,"Muito bom , minha sogra gostou muito. Qualidade!!!."
1053,Excelente custo-benefício. Super recomendo.
1054,"Comprei pro meu sogro. Depois comprei outro pra minha sogra. Simples, mas tem boa bateria, boa tela, não trava igual aos celulares super baratos que ha por aí. Vai servir-lhes por uns bons anos, sem dúvida!."
1055,"Muito bom,respondeu as minhas expectativas."
1056,"Comprei dois um veio com defeito as caixas vêem com amassados parece que já foi usado enfim,pela demora e por vir dessa maneira não recomendo melhor pagar pouco mais caro e comprar em um loja física."
1057,"Produto muito bom, preço bom tbrm. So que nao veio com fones."
1058,Ótimo custo benefício. Recomendo a todos.
1059,Muito bom eu recomendaria para outras pessoas.
1060,Excelente produto gostei muito obgd.
1061,"Muito bom pra jogos e videos, a bateria dura bem."
1062,"Ele é maior do que eu imaginava atrás é um efeito legal na carcaça, da pra usar nada demais."
1063,"Muito bom,nada a reclamar por enquanto."
1064,"Produto bom,de ótima qualidade, superou minhas espectativas."
1065,Eu gostei muito bom endico vale a pena.
1066,Achei excelente. Bateria dura bastante.
1067,Produto de excelênte qualidade gostei muito.
1068,"Ótimo,ameiiii esse celular, ótima bateria, espaço de memória excelente,a câmera nem se fala maravilhosa. Parabéns mercado livre,ameiiii."
1069,Vamos testar e ver se é bom msm.
1070,"Bom, excelente produto recomendo para outros."
1071,Muito bom.
1072,O aparelho em se é muito bom com um preço excelente também.
1073,"Ótimo aparelho, para um celular de entrada, processamento e bateria ótima."
1074,"Produto excelente, tudo que esperava."
1075,Achei excelente! funcionou bem!: recomendo!.
1076,Excelente gostei de mais recomendo é otimo.
1077,Muito bom!!.
1078,Bom produto. Bateria boa. Recomendo.
1079,"Excelente qualidade, preço justo."
1080,Lindo amei. Funciona muito bem. Tô muito feliz.
1081,"Minha mãe adorou, bom para uso do dia dia!."
1082,"Ótimo, corresponde a expectativa completamente."
1083,Gostei do celular um ótimo aparelho.
1084,"Produto de ótima qualidade, já fiz todos os testes de hardware, tudo ok."
1085,O melhor celular que adquiri até hoje. Bateria dura mais e tem uma tamanho maravilhoso.
1086,"Ótimo produto,superou minhas expectativas."
1087,"Comprado na loja oficial do mercado livre: a72, smartphone excelente, bate no xiaomi poco x3 pro 8g / 256gb. Bateria dura muito (usuário intermediário), câmera excelente com imagens reais e nitidez avançada, designer chamativo, digitação no teclado rápida e intuitiva, segurança ao desligar o smartphone já que pede a senha, roda o sistema sem engasgos, até aqui tudo fluindo, super indico o mesmo, podem comprar sem medo. Vai de samsung ao invés da xiaomi, seja feliz."
1088,"Tudo certinho, celular excelente! carrega muito rápido e a bateria dura uma eternidade. A tela é sensacional. Só achei que ele fica mais lento quando entro no modo de foto/vídeo e peço pra ele acessar o cartão sd, mas fora isso, tudo joia."
1089,"A câmera frontal veio com defeito, não funciona. Comprei em 02/09/21 e até o momento o meu problema não foi resolvido."
1090,"Aparelho muito bom, me atende em todos os quesitos, câmera, memória, agilidade entre outros pontos, única coisa que não gostei é que não vem fone de ouvido e nem capinha se comparado ao motorola, porém aparelho fantástico."
1091,Loja não emitiu nota fiscal do produto. Quando pedir emitiu com outra data e agora a seguradora não quer aceitar.
1092,"No começo é um mar de rosas depois, no caso agora vive dando problema."
1093,"Ótimo aparelho. Ótima câmera. Valeu muito o custo pelo benefício. Aparelho intermediário com qualidade superior. Única ressalva, e única mesmo, é quanto a tampa trazeira. Pareceu ser um pouco fragil (de material fraco)."
1094,O produto mt bom dar para comparar com o iphone.
1095,Muito bom recomendo vale a pena ter um.
1096,Excelente produto muito bom mesmo. Recomendo.
1097,Produto com pouco tempo de uso trava !voce não consegui ligar e nem receber ligação.
1098,"É o melhor celular que comprei até agora. A câmera então nem se fala,é excelente,fotos lindas e reais. E com uma tela enorme fica ainda mais lindo. Ameeeei."
1099,"Celular é bom, bonito, só uso essa marca, mas. A bateria deste modelo poderia ser um pouquinho melhor pelo preço."
1100,"Celular top! até o momento estou gostando. Achei estranho a caixa não vir com plástico, mas veio lacrada e o celular com todos os lacres."
1101,Celular esta superando as expectativas. Muito top. Nao deixa a desejar dos premium. Muito satisfeito.
1102,"Amei, tudo certo, funcionando ok, todas as funções ok."
1103,"Design lindo, bem leve, câmera muito boa, e super rápido ótimo custo benefício."
1104,Ótimo compraria novamente veio tudo certinho em perfeito estado.
1105,Produto excelente!!!de otima qualidade e muito bonito!!'.
1106,"Top, já fiz várias ligações, o celular tem uma resolução muito boa."
1107,"Celular muito bom, câmera excelente. Muito satisfeito!."
1108,"Amei ,e recomendo melhor aparelho lindo ,rápido, e tudo que precisava."
1109,Celular top.
1110,Produto de qualidade bom de mais.
1111,Muito bom! merece um boa proteção!.
1112,"Produto lindo. Top, adorei já estou usando estou adorando."
1113,Muito bom aparelho que eu tava precisando ótimo processador não trava fora a câmera que é ótima até agora tá tudo tranquilo.
1114,"Muito bom produto, nao apresentou nenhum defeito."
1115,"Ótimo produto, gostei muito vale a pena."
1116,Maravilhoso aparelho celular. Acordei.
1117,"Adorei o aparelho, recomendo."
1118,Muito bom! melhor custo x benefício!.
1119,Depois de ter o s9 plus mudar para intermediário acho que fico o mesmo entao vcs que tirem suas próprias conclusões.
1120,Maravilhoso podem comprar sem medo.
1121,Ótimo celular superou todas as expectativas.
1122,"O aparelho foi presente para minha esposa, e ela está muito contente, celular com boa tela, memória, bateria durando bastante, enfim , uma ótima aquisição."
1123,Até agora não deu problema não. O celular é maravilhoso amei.
1124,Estou satisfeita com o aparelho celular. Muito bom !.
1125,Top gostei do produto superou minhas expectativa.
1126,"Ótimo produto, boa qualidade correspondeu as minhas expectativas."
1127,Produto de ótima qualidade estou mt feliz.
1128,"Amei, fiquei em dúvida na hora da compra mas depois de uns dias comprovei a boa qualidade do telefone, exelente compra."
1129,"Excelente produto, atendeu minhas expectativas."
1130,Estou mto satisfeita c minha aquisição.
1131,Bom produto recomendo ao mercado livre.
1132,Ótimo. A camera zoom 3x óptico é o diferencial.
1133,"Muito bom, ótimo aparelho não deixa faltar em nada."
1134,"Sansung é top, sempre superando a qualidade."
1135,"Problema no áudio em ligações, pessoa não ouve ou ouve tudo abafado."
1136,Muito obrigado!. Bonito e agradável!. Só demorou chegar!.
1137,"Ótimo celular, roda bem, completo, bonito. Recomendo!."
1138,Aparelho superou minhas expectativas. Estou amando.
1139,Perfeito gostei muito funcionando perfeitamente.
1140,Dentro do esperado. Mmmmmmmmmmmmm.
1141,Eu simplesmente amei este aparelho. Supre todas as minhas necessidades. Super recomendo.
1142,Produto atende para o que necessito.
1143,Um aparelho nota mil. Tudo nele é bom.
1144,Ótimo celular minha neta gostou muito.
1145,"Muito bom aparelho,rápido câmeras top."
1146,"2,199. Nada de muito interessante, praticamente igual meu antigo a7 2018. Mais gostei que a tela é maior."
1147,"Top! valeu a pena o investimento, bateria dura dois dias, câmera não deixa nada a desejar em relação ao s20. Recomendo!."
1148,Muito bom não veio ne um. Defeito supe bonito e prático.
1149,Sensacional estou hiper satisfeito com meu bebê. A 72.
1150,"Bateria boa, configuração boa. Excelente relação custo-beneficio."
1151,Foi boa! aparelho excelente. Corrpondeu expectativas.
1152,"Produto ótimo, tela infinito e rápido."
1153,"Celular top de mais, só a bateria dele que a carga poderia durar mais."
1154,"Muito bom, atendeu as expectativas."
1155,"Produto excelente, compraria 1. 000 vezes."
1156,"Celular muito bom, custo beneficio otimos."
1157,"Maravilhoso, amando o meu a72! perfeito."
1158,Pica das galáxias muito bom aparelho muito bom recomendo só que e grande pra dedeu.
1159,"Muito bom, gostei do aparelho, superou minhas expectativas em relação ao produto."
1160,"A bateria do celular não dura um dia, e aconteceu de dormir com 72% e amanheceu desligado!."
1161,Ótimo estou amando não gostava de usar samsung a72 superou minhas expectativas.
1162,Muito bom tem eu gostei muito tem uma ótima.
1163,"Amei!!. Estourar apaixonada! modelo, tamanho, memória."
1164,"Produto de exelente qualidade, camera maravilhosa! e bateria surreal."
1165,"Gostei muito, a bateria dura bastante, a tela é muito boa e com brilho de qualidade, carregamento rápido, ótimas câmeras. Amei."
1166,Bom aparelho. Super recomendado.
1167,Muito bom. Eu fis un presente para a minha esposa. No aniversário dela. No dia. 04 10 2021. É muito bom. Ela adorou.
1168,"Gostei do telefone, até agora sem problema nenhum, muito top."
1169,Produto ótimo eu recomendo muito bom.
1170,Ótimo aparelho. Superou minhas espectativas.
1171,Muito bom. Na verdade pesquisei bastante e escolhi ele sabendo o quanto eu ia amar. E realmente é o melhor de todos.
1172,"Muito bom o aparelho, na verdade é para o meu filho ele amou."
1173,"Sensacional!!!minha filha amou ,."
1174,Muito lindo bom rápido fica carregado além do tempo câmera ótima.
1175,"Simplesmente amando!! não me arrependo de ter comprado, super indico ótimo celular!!!."
1176,Otimo. Produto original recomendo a todos do mercado livre.
1177,Muito bom. Durabilidade de bateria acima do normal. Designer bem bacana. Vale muito a pena.
1178,Produto perfeito para quem precisa de tecnologia e poder. Indico para muitos. Pois supre as necessidades com a tecnologia e inovação.
1179,Amei o celular excelente recomendo.
1180,"Foi presente para minha esposa, mas até agora ela não reclamou de nada não kkkk!!!."
1181,"Produto correspondeu às expectativas, muito bom."
1182,"O produto é muito bom, e o que meu filho queria."
1183,"Muito bom, até o momento nada à reclamar."
1184,"Otimo smartphone, adorei, rapido de carregar, facil de mexer. Excelente."
1185,O celular é ótimo. Superou as expectativas.
1186,Celular excelente! otimas funções e câmeras. Estou satisfeita.
1187,Ótimo produto. Celular com ótima câmera. Ótima tela. Recomendado.
1188,"Ótimo aparelho, mesmo sendo um a, chega próximo da linha s em todos os aspectos."
1189,Excelente celular !! muito satisfeito com o produto ótimas câmeras e bom desempenho.
1190,Ótimo produto corresponde a todos as espetativas.
1191,"Smartphone muito bom, super recomendo."
1192,Protuto muito bom mesmo original.
1193,Otimou obrigado gostei do protudo.
1194,Eu amei meu celular muito bom mesmo.
1195,Ótimo!.
1196,Produto original e de qualidade.
1197,"Excelente, ótimo produto, supero minhas expectativas. Adorei."
1198,Um produto muito bom que superou minhas expectativas.
1199,Recomendo muito bom aparelho robusto e de boa capacidade.
1200,Muito bom cumprir com é proposto pela fabricante.
1201,Ótimo custo benefício para quem é desastrado.
1202,"Corresponde ao descrito, satisfeito."
1203,"O telefone tem especificações ip68, mas nao aguenta nada, nao comprem."
1204,"Quando efetuei a compra me mandaram que eu tinha comprado o preto e no mesmo momento eu falei que tinha efetuado a compra do branco e mesmo assim me mandaram o preto sendo que era um presente de natal bem importante. Porque não me avisaram que não tinha o branco antes de enviar o produto? empurraram uma cor que eu não pedi de qualquer forma. Vocês tem que pensar mais nas pessoas e se preocupar mais com as vendas de vocês, é isso que faz uma loja se diferenciar das outras."
1205,"Eu me surpreendi com a qualidade desse aparelho. Fiquei por 5 anos com um galaxy s6 e deu pra sentir a diferença, mesmo tendo feito downgrade para uma linha inferior. Ainda assim, ressalto, o samsung galaxy a51 é um monstro, não perde em nada. Tamanho perfeito, qualidade das fotos, bem interativo, consigo excluir ou desativar os aplicativos inúteis que vem de fábrica. O som também me agradou, vi algumas avaliações negativas sobre isso mas não sou exigente, estou satisfeita com o áudio, bem superior ao s6. No geral, foi uma boa compra e estou bem feliz, serve para minhas atividades (não uso regularmente, apenas quando necessário). Espero ficar uns 6 anos com esse aparelho."
1206,"Nao comprem!. De começo o celular parece mil maravilhas, porém comparando a câmera com um a51 de verdade é nítido a diferença e falta de qualidade. Fora o super aquecimento!. Se não quiserem ter dor de cabeça, vão na loja física."
1207,De pecima qualidade não acompanha nota fiscal comprei no mes 07 já deu problema apagou tudo e outra não é original me arepedi era pra mi te devolvido já começou com erro na cor pedi uma cor véi outra é sem nota fiscal agora perdi meu dinheiro.
1208,"Aparelho tem falhas,ao desligar ele sai da configuração de hora e data automaticas,os indicadores de bateria sinal wifi. São muito pequenos,meu celular no segundo dia sumiu opção de rotação de tela,tive que reservar para modo decfabrica para voltar a opção. O viva via dele ê baixo."
1209,Produto veio bugado com defeito.
1210,"Nao tenho uma opiniao, pois comprei e o celular nao funciona."
1211,"Resumindo- perfeição. Só isso q falo, até hj depois de quase 1 mês de compra não tenho do q reclamar, aparelho lindo, designer elegante, recomendo na cor branca, a tela é ótima, a memória q eu escolhi foi de 128g ótima, bateria realmente recarrega bem rápido, comprem vcs não vão se arrepender!."
1212,"Excelente aparelho. Compraria de novo. Bastante fluidez durante o uso, sem travamentos. Não uso o aparelho para jogos pesados, somente uso normal do dia a dia. As fotos são ótimas. Como a maioria dos aparelhos, sofre um pouco para fotos noturnas. No restante, atende a necessidade."
1213,"O samsung galaxy a51 ta de parabéns, pôs é um celular muito bom , várias funções, várias coisas pra explorar, facilita o acesso pessoal ,tem várias funções que nos surpreendem que em outras marcas de telefone ou telefone mas abaixo dele não encontramos somente nele , e tudo isso pra vossa vantagem. Comprei o meu e tou curtindo muito ,além de ser bonito e luxuoso esse celular tá de parabéns."
1214,A câmera do celular está apresentando problemas ela da erro e fecha. Preciso trocar o produto.
1215,"O celular é muito bom, mas esperava um pouco mais pelo valor (acho que não vale esse valor todo). A qualidade das fotos é muito boa (se comparado com o j2 prime que eu tinha a qualidade é muito superior), mas não chega à qualidade de um iphone, por exemplo. O carregamento é rápido, mas achei que descarrega também um pouco rápido (dura quase 1 dia, talvez devido à tv que uso em torno de 1 hora/dia). Por falar em tv, a qualidade de imagem é excelente. A resposta aos comandos é rápida e a tela tem um ótimo tamanho. Indico o produto, mas não pagaria mais do que 1. 600,00 por ele."
1216,"Celular simplesmente incrível. Nenhum ponto negativo. Tenho que dizer que a tela desse aparelho é simplesmente excepcional. Sempre tive celulares com tela lcd, e, a partir de agora, virei amante da amoled. Será minha prioridade sempre na compra de um novo aparelho. As câmeras também são excelentes, e a ui da samsung é muito boa, fácil de se acostumar. Recomendo à todos!."
1217,Comprei tá com 6 meses já deu defeito. Nei acabei de pagar.
1218,Oi boa tarde. Comprei o celular tem7 meses de uso. E hoje do nada ele parou. Qual o procedimento q devo fazer? ele tá garantia ainda?.
1219,"Estou tentando entender até agora como um tombo bobo quebrou uma tela que estava com película e o mais impressionante é que a película não quebrou, qual a explicação de vcs?."
1220,"Estou com meu samsung apenas 2meses pra 3 meses, me arrependo de ter comprado. Aparelho trava desde o início e está muito lembro para abrir qualquer aplicativo, se eu conseguisse trocar ele ou se a samsung resolvesse esse problema para mim, eu mudaria minha opinião."
1221,Não tenho nada para falar do produto. Celular muito bom! tirando a parte que o carrefour mandou o produto de outra cor da qual comprei.
1222,"Ruim, trava muitas vezes ao dia, samsung precisa melhorar muito este produto."
1223,Menos de 6 meses de uso ele deu problema no carregamento.
1224,"Ótimo celular num geral, câmera excelente. Só sinto que é um pouco lento para jogos, mas esse não foi meu objetivo ao comprá-lo. Como é meu primeiro celular samsung, ainda tenho um pouco de dificuldade pra gostar de alguns apps e me acostumar com algumas diferenças de outros androids."
1225,Comprei faz quatro meses no primeiro mês deu problema foi pra assistência técnica com três meses deu o mesmo problema mandei mensagem não me responde.
1226,"Depois de 10 dias, veio uma atualização e travou o touch."
1227,No início achei normal!!! mas estou muito arrependida da compra!!! o teclado e o telefone travaaaa muitooo o tempo todo.
1228,A digital dele é péssima e a hora fica pedindo para atualizar quase a todo momento não fiquei muito satisfeita e a bateria não dura nada.
1229,"Um belíssimo aparelho que preencheu todas as minhas expectativas e um pouco mais. Existe um software chamado bixby do tipo google, que atende aos comandos do usuário, o curioso é que as respostas são fornecidas em português porém a perguntas correspondentes devem ser feitas ou em inglês ou espanhol ou em italiano!!. É um smartfone bem completo sem duvida. Recomendo sim."
1230,"Um celular maravilhoso!. Amei a compra, tinha um medo de me decepciona. Graças à deus deu tudo certo."
1231,"Aparelho muito bom. Porém, ainda está sem capinha, pois é muito difícil de achar. Testei um fone da motorola e não funcionou. Já um outro da lg deu certo. O fone original que vem com ele é muito ruim."
1232,Excelente smartphone. Desempenho acima da média.
1233,"Produto muito bom recomendo, só no começo que tive problemas de não saber configurar de resto otimo!."
1234,"Super recomendo para quem está procura de um celular intermediário, está atendendo minhas necessidades. Além de ser lindo design comprei a cor branco."
1235,Até agora tudo ótimo. O aparelho é excelente. Eu recomendo à todos q quiserem trocar de celular.
1236,"Não deixa a desejar, e ainda se parece muito com o s20, isso é ótimo para tirar onde kkk, tela muito bonita e gigante."
1237,"Excelente produto, muito rapido, otima qualidade de camera e tela."
1238,"Excelente, seja no desempenho (fotos, armazenamento e processamento de dados), seja no designer. Muito bom inclusive em termos de custo benefício. Mais que recomendo a todos!."
1239,"Excelente tela, bom acabamento, a parte ruim fica pra otimização do android nele, alguns aplicativos travam com coisas simples como ver um vídeo na storia do instagram, mas no mais é um bom celular."
1240,"Nao gostei do celular muito leve, e menu muito arcaico."
1241,"Com alguns dias de uso, o celular já esta travando."
1242,"3 dias de uso. Até então sem problemas. Apesar de intermediário, o aparelho possue muitos recursos. Destaque para tela e a bateria que tem durado mais que o esperado."
1243,Excelente produto.
1244,Aparelho super bom o meu comprei tem 1 ano e 6 meses não trava câmera super boa e ótimo desempenho quando comprei tava 2k hj tá mais caro mais recomendo muito.
1245,Produto muito bom.
1246,Excelente smartphone. Satisfeito com a compra.
1247,"Um aparelho muito bom, com uma ótima câmera."
1248,Exclente produto e melhor custo beneficio. Parabens !.
1249,"Funcionando perfeitamente, estou adorando usar, compraria novamente."
1250,"Ainda não consigo interagir com ele muito bem, não é amistoso."
1251,Muito bom o produto atende todas as minhas expectativas.
1252,"Celular bonito e funcional, câmera com ótima definição."
1253,"Produto muito bom preco justo, compraria novamente."
1254,E um bom aparelho estou gostando.
1255,Ótimo produto de alta qualidade recomendo a todos do ml.
1256,"Excelente!. Super recomendo, aparelho de otima qualidade."
1257,"Para aqueles que têm dúvidas, esse tem tv digital."
1258,Ótimo produto super recomendado.
1259,"Que maravilha de celular. Um dos melhores telefones dos últimos tempos! não perde nada, eu disse nada mesmo pra um iphone. Valeu samsung a51. Estamos muito contentes com a tecnologia do telefone de vcs."
1260,Muito bom me atendeu perfeitamente estou gostando muito.
1261,"Ultrapassou minhas expectativas! samsung tá de parabéns, e o mercadolivre também."
1262,Ótimo produto recomendo vendendo.
1263,Amei veio perfeito amo comprar neste sait.
1264,Fácil manuseio aprovado design bonito tamanho bom.
1265,"Amei o aparelho,é lindo e funciona perfeitamente,do jeito que eu esperava. Simplesmente perfeito,podem comprar sem medo."
1266,Maravilhoso eu amei o celular e superou minhas expectativas.
1267,"Samsung dispensa comentários, excelente smartphone, aqui em casa não tem outro!!!."
1268,Ótimo produto e estava respondendo bem.
1269,Fiquei muito feliz com a minha compra.
1270,Completo bom desempenho e ótima câmera.
1271,Mto bom atende minhas expectativas.
1272,Ótimo excelente produto gostei de mais recomendo.
1273,Muito bom o produto ótima qualidade recomendo o produto estou satisfeito.
1274,"Produto bom, atendeu as expectativas."
1275,Gostei muito até agora nao me apresentou nenhum problema.
1276,Produto muito bom. Estou satisfeito com a compra.
1277,Produto excelente e funcionando mt bem.
1278,Vá-se 51 maravilhos ando mei quem quiser comprar pode comprar é muito bom.
1279,"Excelente ,ótima a qualidade,super recomendo."
1280,"Excelente, recomendo, bateria duradoura e fácil de manipulação."
1281,"Muito parecido com o a50, a câmara um pouco melhor, achei um pouquinho mais lento que o a50, pequenas modificações e tem tv digital sim!."
1282,"Produto de ótima qualidade, gostei muito, super recomendo."
1283,Produto atende as expectativas de acordo. C o apresentado.
1284,"Ótimo. Muito veloz, câmera de alta qualidade."
1285,"Celular excelente em tudo, recomendo geral."
1286,Otimo custo beneficio em 2021. Aparelho dispensa comentários.
1287,Amando! perfeito. Tudo que eu queria!.
1288,"Aparelho muito bom. Designer moderno, tela ampla, muito rápido. Valeu o valor investido."
1289,Muito bom gostei bastante câmeras ótima.
1290,Excelente. O gravado excepcional al é atende minha necessidade de estudo de línguas.
1291,"Recomendo perfeito, só que a tela do aparelho devia ser maior,fora isso é perfeito."
1292,Muito bonito. Perfeito tudo o que eu queria.
1293,Exelente produto nao tenho nada a reclamar.
1294,"Lindo , e ótimo aparelho, exatamente como imaginava."
1295,"Celular maravilhoso, super recomendo."
1296,Celular é muito bom eu gostei de comprar no mercado livre.
1297,Cumpre o que promete! muito bem construído e com ótimo desempenho.
1298,Produto muito bom com ótima revolução. Recomendo.
1299,"Muito bom, gostei e bem grande um ótimo celular pra qualquer uso eu recomendo."
1300,"Produto muito bom, atende às expectativas."
1301,Aparelho showww. Superou as expectativas.
1302,Meu amigos estou muito satisfeito com a51 top demais e chega antes da data prevista abraço e obrigado.
1303,"Amei , atende as minhas necessidades e o preço muito bom."
1304,Excelente produto de ótima qualidade sem qualquer defeito excelente compra.
1305,"Excelente aparelho, intermediario de alta capacidade."
1306,Muito bom o aparelho recomendo.
1307,Muito bom gostei muito esse e 1 samsung qcompro e recomendo.
1308,Para o que eu preciso o celular é ótimo. Muito bom.
1309,Muito bom recomendo a todos que desejam um excelente produto.
1310,Até o momento não tenho de que reclamar.
1311,Excelente. Ideal pra todas as situações.
1312,Acho que a marca dispensa comentários.
1313,Excelente produto por um ótimo preço.
1314,Otimo superou minha expectativa.
1315,"Excelente, gostei muito. Super indico."
1316,"Ótimo aparelho! gostei bastante, muito obrigada pelo atenmento."
1317,"Bom porem frágil, minha esposa derrubou uma vez do sofá e trincou a tela."
1318,"Celular muito bom. Interior a linha s em questão de velocidade e câmera, mas muito bom se você conseguir na média de 1500-1700, em comparação a 2000 da linha s."
1319,"Aparelho superou minhas expectativas!. Pena que o preço dobrou, iria comprar outro."
1320,Eu preciso da nota fical do celular.
1321,"Belo aparelho comprei para minha sobrinha, ela esta muito satisfeita muito rápido e com boa pegada. Podem comprar sem medo!!!."
1322,É meu segundo celular do mesmo modelo. Ótimo.
1323,"Maravilhoso simplesmente fantástico, amei eu super recomendo!."
1324,Muitito bom amei concerteza vaultarei a compra novamete.
1325,Muito bom meu celular a51 super satisfeito.
1326,Até o momento minhas expectativas estão adorando o a51. Gostei muito.
1327,Ótimo compra estou muito satisfeito.
1328,"Comprei na cor branca e veio preto, mas mesmo assim fiquei com produto pois é excelente."
1329,"Excelente aparelho, comprei na black e aqui foi onde encontrei o melhor custo benefício, ele veio na cor preta apesar de ter solicitado o branco, foi presente e mesmo com a cor diferente ela adorou."
1330,"Produto excelente,bonito desempenho nota 10. Até o momento só elogios."
1331,Aparelho ótimo!!! mas o carregador apresentou problemas por não carregar!!!.
1332,"Ótimo, surpreendeu minhas expectativas!."
1333,"Mto bom, a câmera é excelente. Atende as minhas necessidades perfeitamente."
1334,"Excelente celular! ótimos recursos para games, é rápido, ótimas fotos, etc."
1335,Produto excelente! adorei. Recomendo.
1336,Fone perfeito para mim!! ótimo.
1337,Produto excelente minha filha adorou.
1338,"Muito bom. Gostei muito. Lindo, lindo."
1339,"Ótimo,aparelho muito bom,bom desempenho."
1340,Produto excelente! satisfeito e realizado!.
1341,Parou de funcionar a tela ficou preta.
1342,Celular maravilhoso!! intermediário bem bacana da samsung!!.
1343,"Excelente custo beneficio, atende bem usuários casuais não entusiastas."
1344,Adorei processador bem rápido designer super moderno.
1345,"Bom produto, corresponde ao descrito."
1346,Adorei. Recomendo esse produto.
1347,"Excelente, melhor custo benefício."
1348,"Muito bom e bonito, excelente desempenho."
1349,"Celular top recomendo, igual fala na prograganda tela absurda, câmera absurda kkkk."
1350,"Tamanho, cor, funções, tudo maravilhoso. Amei o produto."
1351,"Muito bom, atendeu todas expectativas."
1352,"Muito bom, atendeu minhas expectativas."
1353,"Excelente, recomendo a todos. Celular com bastante memória e não trava."
1354,Muito bom!!!. Me atendeu perfeitamente!!!.
1355,Produto muito bom superou as minhas expetativas.
1356,Muito bom cumpriu todas minhas expectativas.
1357,Sensacional o aparelho bom demais mesmo não trava as fotos são b. Nitidas a te a noite recomwndadissimo.
1358,"Um ótimo celular para minha aplicação,."
1359,"Ótimo aparelho, recomendo muito."
1360,"Simplesmente amei o produto, atendeu todas as minhas expectativas!."
1361,Perfeito recomendo.
1362,"Tenho a a31 e gosto bastante. Comprei o a51 pra dar de presente pra minha filha e ela tem gostado bastante. A câmera é maravilhosa, superior ao meu a31, memória realmente absurda."
1363,"Memória que eu precisava, rápido, compacto, leve."
1364,Excelente muito bom recomendo a todos do ml.
1365,Muito bom mas a bateria dura só um dia.
1366,"O produto apresenta os melhores indicadores da atualidade. 4 câmeras, memória 128 gb, processadir, etc. Frente a estes dados, criei uma expectativa que foi nao atendida. Pra jogos, o vídeo chegar a travar um pouquinho. Ao utilizar os apps, trava também. Memória muito aquém também. Pra mim, esse celular é nota 7."
1367,"O aparelho supriu todas as minhas necessidades. Além de um design moderno, é bastante eficiente."
1368,Muito bom gostei aparelho lindo recomendo.
1369,"Telefone muito bonito, camera de alta qualidade."
