,comment
2780,É ótimo consegue abrir todas os programas de boa agora o que está dando um pouco de gargalo é meu i3 de sexta geração quando dá 90% de uso da gpu mas acredito eu que se eu colocar um i7 de sexta-geração dá para jogar lol e rodar vídeo no youtube em 1080p sem lag. Ou então jogar mir 4 com dois launchers abertos para jogar com duas contas ao mesmo tempo sem ter um pouco de lag por que o processador está com 90% de uso da gpu. Meu notebook já tem um ssd de 480gb e liga em 8 segundos e inicia os programas rápido. Sendo assim só falta o upgrade de i3 de sexta geração para i7 de sexta-geração que dá para usar jogos básicos que não requer placa de vídeo a não ser uma integrada mais ou menos.
2781,"Funciona, contudo não tem as caracteristas de um módulo kingston hyperx. Etiquetas diferentes, os 2 módulos tem o mesmo número de série, o q deixa claro q é manipulado. O cas é 11 para 800mhz. Não parece ser ruim, mas não é o q prometem."
2782,"O produto é vendido como frequência de 1600 mhz, mas quando instalado consta somente 800 mhz 😔."
2783,Deu um grande up no meu notebook esta tudo em ordem.
2784,"Usei no meu asus x555lf, como ele tinha 4gb soldados na placa, totalizou 12gb que pro meu uso ficou ótimo. A percepção de desempenho é nítida ao instalar, aqueles engasgos no windows sumiram, posso abrir vários perfis no chrome em paralelo sem problemas, fluidez no ps e ai. Satisfeito."
2785,Ótimo produto.
2786,Ótima qualidade!.
2787,Bom.
2788,Memória falsa! não possui as características da memória original e não possui o desempenho informado. Não recomendo!.
2789,Topppp.
2790,Funcionando perfeitamente sem problemas!.
2791,Ótima qualidade. Melhorou muito o note.
2792,Precisei devolver porque comprei errado. Mas produto veio rápido e é bom. Agradeço. Super recomendo.
2793,Eu achei que o produto veio de acordo com anunciado. Estou satisfeito.
2794,Muito bom.
2795,Ótima memoria e funcionou de boa.
2796,"Muito bom, original e funciona perfeitamente."
2797,Atendeu minhas expectativas.
2798,Produto excelente!.
2799,Perfeito. Funcionou muito bem no xr3500 positivo.
2800,"Comprei recentemente e até agora está funcionando perfeitamente. Produto original, de qualidade. Junto com o ssd que comprei minha máquina melhorou totalmente."
2801,Excente produto. Funcionando perfeitamente.
2802,Top.
2803,Excelente produto.
2804,"Muito bom, funcionou perfeitamente e é como anunciado."
2805,"Muito boa,ficou com desempenho superior a duas de 4gb em duas channel."
2806,Produto de ótima qualidade. Me atendeu.
2807,Produto muito bom.
2808,Produto de ótima qualidade.
2809,Tá funcionando. Então tá tudo ok.
2810,Excelente.
2811,Ótimo produto.
2812,Produto conforme a descrição. Funciona perfeitamente.
2813,Showw!!.
2814,Ótimo desempenho. Entrega rápida.
2815,"Atendeu bem as expectativas, funcionou perfeitamente no asus x550ln i5 4210u, gt 840m, coloquei esse upgrade na ram e instalei um ssd na crucial, agora o notebook inicia com 5 segundos e esta rodando gta 5 no hd que antes nao era possível, recomendo."
2816,"Ótimo produto, performance acima da média."
2817,Funcionou perfeitamente no meu dell inspiron 15r se 7520.
2818,Atendeu as expectativas. Produto de qualidade.
2819,Produto conforme anunciado.
2820,Ok.
2821,Produto excelente recomendo.
2822,Funcionou perfeitamente.
2823,O produto é bom!!.
2824,"Coloquei no meu notebook, ficou um pouco mais rápido."
2825,Funcionou perfeitamente no meu avell b155!.
2826,O produto está funcionando perfeitamente.
2827,"Memória de ótima qualidade, está funcionando perfeitamente."
2828,"Memória ram em ótimo estado e recém fabricadas , sem dúvidas de ótima qualidade. Recomendo fortemente para quem está procurando memória ram."
2829,Funcionou perfeitamente. Excelente produto.
2830,Operando conforme esperado. Bom produto.
2831,Essa memória por ter uma latência menor aumentou bastante a performance do sistema como um todo.
2832,Tem me atendido muito bem. Aprovada.
2833,"Funcionou perfeitamente, ótimo para jogos e programas que usam muita memória."
2834,"Excelente, fácil reconhecimento, muito rápida, agilizou todos os processos com eu estava tendo dor de cabeça. Realmente ótima!."
2835,Cumpri o que promete. Recomendo aos compradores do ml.
2836,Excelente produto!!! recomendo.
2837,Tudo certo sem problemas.
2838,Melhorou muito meu notebook. Recomendo.
2839,"Muito boa, pode comprar sem medo."
2840,Muito bom produto de qualidade.
2841,Com certeza a melhor memória da categoria.
2842,"Tudo em ordem. Preço meio salgado mas boa memoria. A quem interessar possa, compatibilidade total com all in one lg modelo 22v240."
2843,"Espetacular. Utilizei em um dell inspiron 1458 que possui core i3 com 4gb de ram. Ficou muito rápido. Incluímos um ssd, o que contribui muito mais para uma melhor performance. Com certeza, se eu precisar, comprarei novamente. Se você quer velocidade, mesmo que o uso não seja para jogos, e sim para o cotidiano e quer eliminar o stress do notebook lento, então vá de hyperx que é sucesso!."
2844,"Excepcional, não pq esperei tanto para fazer o upgrade. Muito satisfeito. Fácil para trocar e depois disso a máquina está voando. Show, show."
2845,Funciona como esperado.
2846,Qualidade top recomendo.
2847,Ótimo produto!.
2848,"Atendeu as minhas expectativas, qualidade igual a que veio no meu laptop."
2849,Produto de excelente qualidade meu computador ficou super rapido.
2850,Funcionou perfeitamente. Recomendo a todos do ml.
2851,Show de bola produto 100% confiavel.
2852,Excelente produto vale muito a pena!.
2853,"Tudo certo com o produto, está funcionando corretamente."
2854,"Muito bom, fiquei bem. Satisfeito."
2855,Era o que eu estava procurando. A compra aconteceu como planejado. Estou satisfeito.
2856,"Produto veio lacrado, tudo certinho. Funcionou perfeitamente em meu macbook pro mid 2012. Antes estava utilizando ate 6gb somente no swapping de memoria, principalmente quando estava utilizando alguma vm, docker e chrome. 8gb realmente nao da mais para os padrões atuais. Super recomendo o upgrade."
2857,Memoria ram excelente! ate hoje funcionando perfeitamente!.
2858,"Ótimo produto, meu computador está bem melhor."
2859,"Excelente! fiz o upgrade em um macbook pro 2012, está voando baixo!. Recomendo."
2860,Excelente produto! deu perfeitamente no meu mac.
2861,Muito bom produto. Atualizei ao máximo macbook pro 2012. Rodando liso. Recomendo.
2862,Excelente. Funcionaram no imac 2013 21 como uma luva!.
2863,"Marerial de primeira qualidade, super recomendo!!!."
2864,Otimo excelente qualidade. Indico sem medo.
2865,"Funcionou perfeitamente para o macbook pro late 2011, dobrando a memória instalada!."
2866,Excelente upgrade para o desempenho do pc/notebook.
2867,Adorei o produto. Meu computador ficou excelente.
2868,Ótimo produto pode comprar sem medo.
2869,"Fácil de trocar, preço bom, valeu super a pena, pois otimizou bastante meu minimac. O modelo é um late2012 e deu pra instalar o catalina sem drama."
2870,"Sensacionallll, outro mac, melhorou muitoooo."
2871,"Ótimo produto, recomendo pra quem quer dar um gás no mac!."
2872,"Acrescentei, junto a mudança para um ssd, em um mini mac (late2012, que possuía somente 4gb ram) e consegui rodar o catalina sem problemas. A velocidade está excelente."
2873,"Ressuscitou meu computador. Aliado com um ssd, parece uma mac dos novos. Macbook pro 2012."
2874,Tudo certo. Como anunciado!. Recomendo.
2875,Todos os macbooks deveriam vir com 16gb.
2876,Ocorreu tudo como esperado. Obrigado.
2877,"Usei no imac 2015 late, embora minha memória original seja 1867 mhz essa de 1600 mhz funcionou de boa. Tudo excelente. Satisfação total."
2878,Memória muito boa e de alta qualidade. Recomendo fortemente.
2879,"Qualidade do produto me surpreendeu, muito contente com a compra."
2880,"Recomendo para imac (21. 5-inch, late 2012)."
2881,Funcionou perfeitamente. Imac retina late 2012.
2882,Meu mac ta voando agora ! super recomendo.
2883,"Excelente produto! fácil de instalar, funcionou direitinho no meu macbook pro mid 2012! melhorou bastante a questão das ""travadas""!."
2884,O produto funcionou perfeitamente.
2885,Funcionou perfeitamente em meu macbook pro midle 2012.
2886,"Muito bom, funcionou direitinho, original."
2887,"Dei um upgrade em meu pc, já velhinho, que utiliza essa espécie de slot de memória ram. Meu pc é um all in one lg 24v550, levei 5 min para instalar, funcionando perfeitamente. O pc está rodando muito melhor! devia ter feito antes! recomendo!."
2888,Atendeu as expectativas. Recomendo a todxs do ml.
2889,"Excelente, funcioanou perfeitamente nk meu notebook."
2890,Produto perfeito meu mac mini melhorou muito apos instalar este kit.
2891,Gostei muito vem apresentando um ótimo desempenho no notebook.
2892,Tudo certo! instalei num mac mini late 2012. Simples e rápido!.
2893,"Funcionou perfeitamente. Pra quem quer dar um up no mac e tiver disponibilidade, vale a pena os 16gb. Troquei também o ssd."
2894,"Usei no meu macbook pro mid 2012, funcionou perfeitamente. Até agora nenhum sinal de problemas."
2895,Produto conforme anunciado. Muito bom! recomendo!.
2896,"Otimo, recomendo para quem usa mac."
2897,Muito bom e funcionou super bem no imac late 2015!.
2898,Produto muito bom! cumpre com as especificações.
2899,"Produto de excelente qualidade, recomendo a compra!."
2900,"Excelente produto. Funcionou perfeitamente no. Mei macbook pro mid 2012. Mesmo a apple dizendo que o limite é 8gb, essas duas funcionaram ñormalmente."
2901,Memórias perfeitas para macs.
2902,"Muito bom mesmo. Embora as recomendações do macbook pro recomende 8 gb de memória, funcionou perfeitamente. Parece outro computador."
2903,"Excelente produto, recomendo a todos."
2904,"Produto excelente, ao instalar não precisou nem configurar, foi reconhecido no ato."
2905,"Muito bom, recomendo! além da agilidade produto lacrado e original qualidade corsair esperada."
2906,"Produto bom, efetuei upgrate da minha maquina, ate o momento deste comentario nao tive problemas esta funcionando bem."
2907,Funcionou perfeitamente! atendendo as expectativas.
2908,Muito bom. Funcionou !!!!!!!!!.
2909,"Está funcionando perfeitamente até agora, em testes ainda."
2910,A memória ram é ultra confiável. Marca muito conhecida e muito bem recomendada.
2911,"Produto muito bom, como descrito."
2912,"Ótimo demais, me surpreendi."
2913,Funcionou perfeito no meu macbook early 2011. Computador ficou uma bala pros programas da adobe! super recomendo.
2914,Funcionando perfeitamente.
2915,Funcionou perfeitamente em um macbook pro mid 2012.
2916,"Excelente, produto funciona perfeitamente."
2917,"Ja tinha 2 pentes de 4, e precisei alterar a ordem colocando os novos embaixo e os antigos nos pentes de cima, deu uma bela melhorada recomendo."
2918,"Excelente produto. Instalei no macbook pró 2012, ficou perfeito. A apple recomenda 8gb mas reconhece normal os 16."
2919,"Excelente, exatamente o que eu esperava. Não houve problema de compatibilidade (imac mid 2012 27')."
2920,Funciona perfeitamente no macbook pro mid 2012. Ficou como novo.
2921,"Aparentemente trata-se de uma produto de qualidade, está funcionando perfeitamente."
2922,Desempenho impressionante com essas memorias. Macbook pro 2012.
2923,"Macbook 2012 renovado, desempenho melhorado e satisfatorio."
2924,Ótimo produto. Enviarem super rápido.
2925,Produto muito bom. Funciona como esperado.
2926,Produto de acordo com as expectativas. Atendeu exatamente o prometido.
2927,Excelente! fácil de instalar é compatível com macbookpro 2012.
2928,"Esta funcionando perfeitamente, recomendo."
2929,"Produto funcionando. De fato, meu macbook mid 2012 ficou muito mais rápido com mais 8gb."
2930,Funcionou perfeitamente. Produto original no lenovo g40-70.
2931,Usando no apple macbook pro e está perfeito. Somou 16gb normal. Já tinha usado esses corsair em outro mac que está funcionando bem há dois anos.
2932,"Conforme anunciado, instalei e funcionou perfeitamente, nao testei a performance, mas ja deu para perceber a diferenca."
2933,Atendeu todas minhas expectativas. Fiz um upgrade com essa memória ram + ssd. Meu macbook pro 2013 ficou voando.
2934,Instalei no mac mini 2014. Excelente produto.
2935,Produto ótimo. Exatamente o que precisava.
2936,Ótimo produto para quem quer fazer o upgrade no macbook pro 2012.
2937,"Excelente produto, testado e aprovado, estou satisfeito."
2938,Funcionou! está de acordo com o previsto.
2939,Funcionou perfeito no meu macbook mid 2012!.
2940,Excelemte produto! maquina esta voando.
2941,Muito bom! memoria funcionou sem problemas!.
2942,Muito show as memórias e de excelente qualidade.
2943,Muito bom! deu um salto na produção dos trabalhos devido ao desempenho da máquina. Produto de qualidade!.
2944,"Trabalho com áudio e possuo um macbook mid 2012 com ssd, passar pra 16gb no ram foi a melhor decisão que já tomei."
2945,Excelente produto de fácil instalação. Logo comprarei mais dois pentes para deixar a memória no máximo.
2946,"Funcionou muito bem no mac, sem incompatibilidade."
2947,"Bom produto, na caixa lacrada, e funcionando perfeitamente."
2948,O computador melhorou substancialmente com as memórias.
2949,Muito bom! fácil de instalar. Macbook ficou ótimo!.
2950,Tá com uma semana que eu uso e é de excelente qualidade!.
2951,Funcionou muito bem no meu macbook mid 2012.
2952,Funcionamento perfeito no meu mac book pro mid 2012!. Eu tinha 2 pentes de 2 gb 204-pin pc3-12800 ddr3 1600 mhz type ram;. Fiz a troca sem dificuldades e o funcionamento é perfeito!.
2953,"Produto original, funcionou perfeitamente em macbook pro 13""."
2954,Rodando 10 no meu dell inspiron 15r 5537 !.
2955,"Produto ótimo, atendeu minhas expectativas, funcionou super bem no imac de final 2015 com 27""."
2956,Compra incrível. Meu mac estava muito lento e após colocar esses 16gb de memória ele parece outro. Super indico para quem trabalha com softwares de edição. Compra certeira.
2957,Excelente produto. Melhorou muito o desempenho do meu macbook pro mid 2012.
2958,"A instalacao foi simples, embora eu tenha precisado reforçar o encaixe da memória. No mais, funciona perfeitamente em mini mac late 2012."
2959,Muito bom! meu macbook pro (late 2011) virou um avião! fácil instalação!.
2960,Muito bom! produto de ótima qualidade.
2961,"Otimo, instalei sem problemas."
2962,Instalei a memória e está funcionando perfeitamente até o momento.
2963,"Excelente produto, melhorou muito a performance do meu notebook."
2964,Memória de excelente qualidade x marca. Recomendo.
2965,"Excelente, pode comprar. Imac 27 late 2015."
2966,Memórias rápidas e com uma boa capacidade.
2967,Excelente produto ! deu outra vida ao meu macbook pro 2012.
2968,"Fora de serie, excelente, recomendo a todos."
2969,Memórias funcionando perfeitamente no notebook dell inspiron 7520 velho de guerra. Deu uma sobrevida a ele. Recomendo.
2970,"Funcionou perfeitamente para o macbook pro 13 de 2012. O melhor é que funcionaram os dois pentes, fiquei com 16 gb. Recomendo."
2971,"Melhorou o desenvolvimento do meu computador, parece novo agora."
2972,Recebei em perfeito estado e com agilidade. Recomendo.
2973,Ótimo! recomendo sem problemas.
2974,Meu mac melhorou muito com esse item. Recomendo.
2975,"Tudo certo funcionou certinho em meu mac book pro 17"" 2011 a instalação bem simples e facil."
2976,"Excelente produto, funciona perfeitamente. Recomendo."
2977,Funcionou perfeitamente. Recomendo.
2978,Funcionou perfeitamente macbook pro late 2012.
2979,Instalei ele em um dell inspiron 14 e está funcionando perfeitamente!. O computador é outro!!!!!. Recomendadíssimo!!.
2980,Execelente compra e fácil instalação.
2981,"Ótimo produto, atendeu perfeitamente minha necessidade!."
2982,Muito bom produto! veio exatamente como descrito. Recomendo a todos aqueles que pretendem turbinar seu mac.
2983,Funcionou perfeitamente!. Funcionou conforme esperado.
2984,"Fiz upgrade de memória no meu imac, ano 2013. Melhorou bastante junto com a troca do hd para ssd. Recomendo!."
2985,Produto vem exatamente como descrito.
2986,"Ótimo produto, exatamente como anunciado."
2987,"Funcionou perfeitamente. Fácil instalação e ótimo desempenho no macbook pro (13-inch, mid 2012). Recomendo."
2988,"Muito boa, funcionou perfeitamente aqui no meu notebook."
2989,"Par de memórias de 8gb, totalizando 16gb compatível com macbook pro 2012 mid."
2990,"Ótimo produto, funcionou 100%!. Super indico!!!."
2991,Excelente produto! meu mackbook pro mid 2012 ficou super rápido com esse upgrade.
2992,Produto funciona corretamente.
2993,Memórias instaladas e tudo funcionou perfeitamente.
2994,Produto original lacrado. Turbinou meu mac.
2995,Bom demais excelente o fornedir é muito bom.
2996,"O upgrade para 16gb fez muita diferença na performance do macbook pro mid-2012. Tinha 8, mas 16 ficou muito melhor."
2997,Excelente. O produto funcionou perfeitamente bo meu macbook pro mid 2012.
2998,"Excelente, turbinou meu mac e deu um up consideravelmente."
2999,"Produto de alta qualidade tanto na contrução como no acabamento. Excelente performance em sua utilização. Recomendo, principalmente com processadores amd."
3000,Como eu já tinha uma dessa memória já sabia que ela é ótima.
3001,Muito boas.
3002,Excelência no produto muito top.
3003,Não é orginal!!!!!. Se atentem pessoal. Enviei uma mensagem para o anunciante estou aguardando resposta.
3004,"Funcionando perfeitamente, deu um excelente upgrade no meu acer nitro 5."
3005,Rapaz não é que meu book 550xda mudou pra kaceta bixim tá rápido virado no giraia.
3006,"Tem uma boa construção, tem uma boa aparência apesar de ficar interno, o desempenho samsung book x30 melhorou bastante."
3007,"Instalei a memória, funcionou e aparenremente está tudo ok, porém ela não veio lacrada e veio super mal embalada. Somente um papelão aberto fechado com fita e 2 pedaços de acolchoado tudo solto lá dentro. Apesar disso rodei os testes de memória e estava ok, tmb não havia sinal de oxidação mas não estava lacrada, isso me assusta."
3008,Funcionou perfeitamente.
3009,Ótima qualidade.
3010,Muito bom. Veio até com um bombom rsrs gostei.
3011,Muito bom!.
3012,"O produto é bom, ainda não fiz grande testes, mas, é nítido o desempenho."
3013,Excelente produto.
3014,"Memória super rápida, até gta 5 estou conseguindo rodar, em breve comprarei mais uma de 8gb."
3015,"Ótimo produto, atendeu muita necessidade."
3016,Exelente produto.
3017,"Ficou muito top, atende super bem para o meu uso."
3018,Atende o que promete. Até o momento melhor memoria no mercado para notebooks.
3019,Excelente produto meu notebook ficou muito rápido recomendo.
3020,A memoria veio exatamente como descrito.
3021,Perfeito. Funcionando bem. Recomendo.
3022,"Produto fantástico reconheceu na hora e a minha maquina que antes eu sofria, agora esta infinitamente melhor. Rocmendo a todos!."
3023,"Essa memória ram é ótima,. Um ótimo upgrade para quem deseja um notebook mais rápido."
3024,Memória da melhor qualidade. Ajudou muito no multitasking do meu notebook. Agora posso trabalhar com quantas abas eu quiser!.
3025,Está funcionando em dual chanel com outra memória da mesma marca. Vamos esperar pra ver se não dá nenhum problema.
3026,Otimo produto! cumpre com a qualidade oferecida!.
3027,"Excelente, produto de ótima qualidade!!."
3028,Otimo produto!!!!!!!!!!!!!!!!!!!.
3029,"Muito bom, recomendo."
3030,Muito boa e rapida deu um otimo upgrade no notebook.
3031,"Otimo produto, instalado e funcional!."
3032,Muito bom funcionou sem nenhum problema.
3033,"Muito boa, funcionou muito bem no meu notebook."
3034,"Excelente produto, funcionou perfeitamente no lenovo ideapad 330 15ikb."
3035,Muito boa memória acelerou meu notebook se aguentasse mais compraria 16gb.
3036,Muito bom atendeu minhas expectativas e até separou.
3037,"Ótimo produto, qualidade e custo benefício sensacional."
3038,"Muito bom, funciona perfeitamente! meu filho está curtindo."
3039,"Boas memórias, perdeu um pouco em velocidade comparado aos dois pentes de 8gb da crucial de 3000mhz. Mas isso apenas em números de benchmark, porém na prática, o pc ficou mais rápido e fluido. Até pensei que com os 64gb não iria notar muita diferença, exceto nas renderizações e modelagens 3d, mas a abertura de programas, descompactação de arquivos, por exemplo, ficaram mais rápidos. Estou usando o xmp de 3200mhz em uma rog maximus xi fórmula e um i7-9700k em stock."
3040,Muito bonita e rápida!.
3041,Rápido e confiável!.
3042,"Memoria de 8gb comprada em setembro de 2020 só durou até final de março de 2021, quando começou a dar tela azul direto, sorte que passei a usar menos meu note pois acabou homeoffice. Notebook ficou parado até agora quando botei passsei ela no memtest onde mostrou pq tanta tela azul. Tirei essa de 8gb e botei uma de 4gb, agora ta rodando perfeito."
3043,Top! o produto já está instalado e de imediato triplicou a velocidade do meu notebook!! show!.
3044,"Boa noite, fiz uso ate ontem do banco de memoria em meu notebook samsung, hoje ao tentar ligar o note, não partia, comecei a verificar e constatei que se eu coloco outro banco de memoria, o note parti, volto o banco de 8 gb liga mas não parti (não da vídeo), gostaria de ver com vcs como faço para devolver ou mesmo fazer a troca. Obs: quando estava funcionando meu note estava ótimo, fiquei muito triste, com o problema."
3045,"Olha, mandei instalar e está funcionando perfeitamente. Deu uma boa turbinada nos processos multitarefa. Logo comprarei mais pros outros laptops! recomendo!!."
3046,Otimas.
3047,Atendeu minhas expectativas.
3048,"Otimo produto, atendeu as minhas necessidade."
3049,Pode comprar sem dó. É original.
3050,"Comprei para o imac 2013 27"" e funcionou perfeitamente."
3051,"Excelente qualidade, recomendo."
3052,Muito bom de primeira qualidade.
3053,Memórias de excelente qualidade.
3054,Excelente!!! funcionou perfeitamente no meu vaio fit 15f!.
3055,"Péssimo, não prestou."
3056,Está funcionando adequadamente.
3057,Estou satisfeito com o pente de memória. Produto excelente.
3058,Serviu perfeitamente no meu notebook.
3059,Meu comoutador ficou muito bom com a peca.
3060,"Muito bom! funcionou sem nenhum problema, além de ter qualidade samsung!."
3061,"Muito bom. Muito bom, muito. Bom."
3062,Instalada e funcionando muito bem. Recomendo.
3063,"Produto novo ,otimo funcionando."
3064,"Muito bom o produto, serviu certinho no mbp mid 2012."
3065,Ótima qualidade e o preço justo.
3066,Atende perfeitamente ao propósito.
3067,Funcionou 100% no meu lenovo g40-70. Muito bom.
3068,"Excelente memória, pleno funcionamento deixando o notebook com muita performance!!!."
3069,"Produto conforme descrito, sem defeitos e funcionando perfeitamente."
3070,Reconheceu na hora e ótimo produto.
3071,Funcionou e melhorou muito a velocidade do meu notebook!.
3072,"Otima compra, funcionou perfeitamente!!!."
3073,"Muito bom, funcionou perfeito. Foi só instalar e começar a usar."
3074,Ótimo produto. Funcionando perfeitamente.
3075,Atendeu as espectativas. Muito bom.
3076,Ótimo. Instala e funciona na hora.
3077,Funcionou perfeitamento no meu hp probook 430.
3078,Tá funcionando perfeitamente. Recomendo.
3079,"Ótimo produto, está funcionando perfeitamente."
3080,Sinistro o computador ficou o aço.
3081,Ajudou muito a melhorar meu notebook. Excelente compra!.
3082,Produto novo e serviu perfeitamente no notebook.
3083,"Ótima aquisição, melhorou muito o desempenho do meu notebook."
3084,"Ótima memória, coloquei e funcionou perfeitamente, recomendo."
3085,Excelente produto em bom estado. Gostei muito.
3086,Memória de acordo com o anunciado! show de bola.
3087,Produto funcionou perfeitamente. Super recomendo!.
3088,"Produto excelente, meu computador ficou uma maquina. Top luxo."
3089,Produto conforme anunciado. Já instalado no notebook dell i15 5558. Atendeu perfeitamente.
3090,"Superou minhas expectativas, resolveu um problema que durava muito tempo no meu notebook."
3091,Muito bom; funciona perfeitamente.
3092,Produto com características conforme descrito. Testado e funcionando perfeitamente.
3093,"Bom produto, atendeu minhas expectativas."
3094,"Ótimo produto, funcionou perfeitamente!."
3095,Muito bom atendeu minhas expectativas.
3096,Produto de boa qualidade. Deu uma turbinada no meu notebook.
3097,"Produto excelente, funcionou perfeitamente no notebook!."
3098,Tudo conforme o esperado! obrigado.
3099,Atendeu as expectativas. O notebook nao trava mais por conta de memoria.
3100,Funciona dentro do esperado. Produto veio conforme descrito.
3101,"Excelente produto. Indico, ganhei bastante espaço pra guardar meus arquivos."
3102,Perfeita!!.
3103,"Muito bom, até agora, funcionando corretamente!!!."
3104,Tudo funciobando conforme o esperado.
3105,A melhor de todas.
3106,Memória ram vengeance lpx color preto 8gb produto perfeito !!!!!!!!.
3107,Muito boa recomendo nota 10 nao me arrependi.
3108,Memória muito boa! ótimo. Recomendo.
3109,"Memória muito boa! tenho um ideapad320 que veio com 4gb de ram, fiquei com medo de comprar só mais 4 de momória, mas não me arrependo. Sou um usuário básico (preciso abrir muitos documentos e abas do navegador) e não tenho mais problemas com travamentos no note. Agora só falta um ssd pra ficar melhor ainda, mas não sinto necessidade ainda. Compraria mesmo só pra ficar mais confortável."
3110,"Produto muito bom! ótima qualidade. Tenho um lenovo ideapad310isk14. Só coloquei ele no slot e já foi reconhecido. Processo bem rápido e fácil. Melhorou bastante o desempenho do meu pc. Core i3 com 4gb de ram somente. Coloquei um ssd e essa memória de 4gb, ficou muito bom."
3111,"Produto de boa qualidade. Uma marca que pouco conhecia, ouvia alguns feedbacks muito bons e agora sei porque. Muito boa."
3112,"Produto de excelente qualidade, funcionou bem no meu notebook lenovo ideapad 310, que é antigo mas ganhou uma sobrevida."
3113,"Produto de qualidade, gostei muito. Agora o meu ideapad 310 14isk está trabalhando em dual channel. Melhorou bastante o desempenho."
3114,"Produto bom, acredito que barato mesmo sendo de uma marca grande e melhorou muito meu notebook, tirou ele de um grande sufoco kakaka."
3115,"Até agora (2 semanas) não tenho nada a reclamar, o produto deu outra vida ao meu notebook velho (acer aspire es 15 i5, 4gb de ram, três anos de uso) *comprei duas memórias novas + um ssd em outro site*."
3116,"A memória vem perfeito estado, nova, reconheceu no inspiron 5566. Em analise,mas nenhum problema até momento."
3117,"Muito top, se tratando de corsair não podia esperar menos."
3118,Produto excelente e funcionando perfeitamente! memória corsair de extrema qualidade! ^^.
3119,Meu notebook está na potencia maxima dele agora.
3120,Muito bom atende as necessidades.
3121,Ótimo produto comprem sem medo.
3122,"Comprei para melhorar o desempenho de meu pc dell, atendeu minhas expectativas."
3123,"Ótimo produto, deu um turbo no meu notebook."
3124,"Instalada e funcionando perfeitamente no meu acer aspire 5, aquele up que faltava."
3125,Meu computador melhorou muito após ter colocado essa memória.
3126,Muito bom com a adição dessa memória e ssd meu notebook parece novo e turbinado.
3127,"Memoria top, mesmo sendo diferente do modelo que já tinha no notebook não gerou nenhum problema de compatibilidade."
3128,A memoeia funcionou perfeitamente no meu dell 5566.
3129,Instalei e funcionou perfeitamente com a outra que já estava na máquina.
3130,Ótimo produto! melhorou o desempenho do meu lenovo ideapad 320.
3131,Funcionando perfeitamente no i15 5566 a10p.
3132,Funcionou normalmente excelente qualidade.
3133,"Tudo certo ótimo memória, valeu muito a pena principalmente o custo beneficio."
3134,Produto de instalação muito fácil. Não precisa de configuração e funciona perfeitamente. Recomendo.
3135,"Cumpre a função, funcionou perfeitamente!."
3136,Melhorou bastante a performance do meu notebook. Meu computador não está mais travando.
3137,Produto muito bom. Deixou o meu notebook lenovo consideravelmente mais rápido. Recomendo!.
3138,"Funcionando perfeitamente, micro rodando super rápido!!."
3139,Funcionando perfeitamente! produto como o anunciado.
3140,"Ótimo produto, qualidade e desempenho muito bons."
3141,Funcionou perfeitamente. Memória de qualidade.
3142,"Excelente produto, conforme anunciado !!!."
3143,Melhorou muito o desempenho do computador.
3144,Mercadoria muito boa mesmo ! meu notebook está melhor.
3145,Ótimo produto e melhorou muito o desempenho do meu pc.
3146,Excelente produto. Eu um up no notebook q so tinha 8gb.
3147,Excelente produto recomendo a todos.
3148,"Perfeito, recomendo. A todos do mercado libvre."
3149,Produto original. Funcionaodo 100%.
3150,Perfeito no meu acer aspire 3 a315-51-30v4.
3151,"Muito bom, melhorou o desempenho do meu notebook, np300e5l-kf1br."
3152,"Sensacional , atendeu as minhas expectativas!."
3153,Bem feliz com a aquisicao. Essa memoria é top de linha.
3154,"Amei , foi chato instalar no lenovoideapad330 , porém compensou d+ agora só preciso de um ssd , ai vai ficar zummm."
3155,Tudo certinho e funcionando 1 mês de uso e nada.
3156,Excelente a memória! vale a pena gostei muito!!! parabéns!!!.
3157,"A memória é original, de marca boa, bom custo-benefício. Produto veio lacrado e funciona perfeitamente."
3158,Funcionou perfeitamente no meu lenovo ideapad 320.
3159,Funcionou bem no meu dell 5060 reconheceu na hora. Bom desempenho.
3160,"Muito bom, confiável, sem problemas, funcionando 100%."
3161,"Excelente produto, qualidade, atendeu perfeitamente os meus recursos."
3162,Produto de extrema qualidade !.
3163,"Excelente, totalmente compatível com o acer a315-53-333h."
3164,Tudo certo com o produto. Recomendo.
3165,Funcionou corretamente no meu lenovo ideapad 320-14ikb.
3166,"Excelente, veio em perfeito estado, lacrado e está funcionando de acordo com o esperado."
3167,"Na caixa direitinho, funcionando normalmente."
3168,Funcionando perfeitamente.
3169,"Excelente produto, já conheço a marca e toda a sua credibilidade."
3170,Jjn.
3171,Meu deus que qualidade incrivel. Rapidez q ficou e uma coisa absurda.
3172,Memoria funcionando perfeitamente e produto novo.
3173,Não é original da kingston. Selo é falso e sai erro no windows.
3174,"Produto original! conferi com o cpu-z e realmente é da kingston. Meu note é um acer aspire 3 com 4gb de ram integrado e agora tem 12gb. A melhora é notável, tô jogando bastante e o chrome tá lisinhokkkkkk."
3175,Imitação da marca e não tem o prometido de 2666.
3176,"Excelente! como era de se esperar a memoria é muita rápida! para funcionar no meu notebook que é um pouco mais antigo, precisei atualizar a bios. Depois que atualizei a memória funcionou e está voando."
3177,"Excelente produto, resolveu o meu problema. Funciona perfeitamente."
