,comment
2402,"Muito bom, fácil manuseio e configuração. Indico."
2403,O produto atendeu à todas as especificações previstas no portal do revendedor. Produto de fácil manuseio e totalmente compatível com a plataforma do imac.
2404,Prático e funcional e muito rápido para conectar com os aparelhos. Vc muda uso do teclado do computador para o celular com facilidade. Adorei. Logitech é top mesmo!.
2405,Excepcional. Melhor teclado que utilizei até hoje.
2406,"O teclado eh excelente, perfeito para o que se propõe!."
2407,"Melhor opçao de teclado para quem usa muito, trabalho wfh e junto com o mouse logitech mx ergo é a soluçao das dores nos ombros, é caro para quem não precisa, barato pelo retorno."
2408,Bom acabamento e muito prático.
2409,"Prático , funcional! realmente conecta 3 aparelhos ao mesmo tempo. Única ressalva é o peso, é pesado."
2410,Adorei o produto. Material resistente e confortável para teclar.
2411,"O design do produto é muito bonito. As teclas agarram de vez em quando, mas nada que prejudique a digitação a ponto de gerar irritação."
2412,"O produto atendeu bem as expectativas. A transição entre aparelhos bluetooth é bem rápida. Achei somente que as teclas e conjunto fossem um pouco mais sólidos, as teclas de plástico tornam o produto menos valioso."
2413,"Excelente , original. Alta qualidade."
2414,"Perfeito, funciona adequadamente no mac, economiza bateria. Bom custo benefício."
2415,"Otimo. Recomendo com certeza. Teclas otimas. Algumas pessoas falam que é pesado, mas obivamente ele nao pode ser tao leve pra poder encaixar e srgurar o tablet no espaco destinado a ele. Gostei bastante."
2416,"Ele é excelente como um teclado multiuso, se ajustando rapidamente a outro device quando necessário. O ipad encaixa perfeitamente na base, porém para o meu preciso retirá-lo da capa que é mais grossa que o normal. Pontos negativos é o conforto de teclar pois as teclas são mais altas de quem está acostumado com notebook e também a compatibilidade com ios as teclas command control e alt se perdem de vez em quando exigindo que eu as configure manualmente no ventura."
2417,"Ele é pesado (acho q pesa quase 1kg) e várias teclas não correspondem. Mas quando se usa como apoio para o tablet ele fica bem seguro. A qualidade é muito boa, comprei há cerca de 1 ano, troquei a pilha apenas 1 vez e o funcionamento nunca deixou a desejar. Se as teclas correspondessem eu daria 5 estrelas."
2418,Ótimo.
2419,"Produto excelente, super recomendo."
2420,Tudo na vida tem um preço. Esse teclado vale cada centavo. Simplesmente outro nível.
2421,"Produto excelente! qualidade máxima, como todos os produtos apple."
2422,"Excelente qualidade, várias modos de iluminação, cores bolitas. Só não gostei do formato dos numeros que são cortados no centro e confunde um pouco , são eles: 4, 6, 8, 9, 0."
2423,"Otimo teclado, muito rapido e vale a pena o preço, sem duvida o melhor teclado que ja usei, não recomendo muito para digitar porque é muito rapido. Um dos contra desse teclado é seu barulho, que é pouco agradavel a quem tem esse teclado, eu gostei do barulho, mas nem tudo mundo gosta. Outro contra muito marcante desse teclado é que não tem nenhuma opção no software para mudar a velocidade de ação das teclas, os concorrentes tem, mas ele não."
2424,"Na foto é um produto, o enviado é sem teclado numerico."
2425,"Um ótimo teclado, porém não vale o preço de 800 reais. As teclas são um pouco “bambas” e isso atrapalha a digitação, coisa que não se deveria esperar de um teclado desse valor. Porém se você vai usar o teclado mais para jogos não vai te fazer muita diferença. Recomendo a compra no valor máximo de 700 reais."
2426,"Razer é razer né gente?! switch perfeito! quase zero atraso! fácil configuração pelo sinapse e em relação ao produto que eu comprei aqui, muita qualidade e zero reclamações!."
2427,Gostei muito. Por enquanto sem problemas. Obrigada.
2428,Ate o momento ele é excelente. So dei 4 estrelas pois o teclado é bem alto e nao vem com o apoio para o pulso entao eu precisei colocar um de outro teclado. Eu vi que tem uma versao que vem com esse apoio mas um teclado tao caro assim deveria ter esse item em todas as versoes.
2429,Muito bom.
2430,Corpo solido de aluminio e teclas muito responsivas. Muito bom.
2431,"Uma porcaria, comprei ele e em menos de um mês ele já tá falhando teclas, os switches da krgd são ruins, mas n imaginei que seria a esse ponto. Precisava com urgência e acabei optando por ele, não recomendo!."
2432,Certamente o melhor teclado que comprei até hoje! vou sempre comprar deste tipo.
2433,Comprei para o meu filho. Ele gostou muito.
2434,"Eu estou amando, muito confortável, toque macio, muito leve. E lindo."
2435,"Produto excelente, comprei tem 1 mês e tem me deixando bem satisfeito, parece tudo de boa qualidade."
2436,"Goste, muito bom e bonito perfeito."
2437,Muito bom.
2438,Muito bom.
2439,"Excelente teclado, silencioso e preciso."
2440,"Muito bom produto, ótimo custo benefício."
2441,"Já tenho 1 mês de uso e estou apaixonado mtt bom e resistente, obs: cor fixa."
2442,Ótimo produto super recomendo realmente muito bom.
2443,"Foi minha primeira experiência com um teclado mecânico. E valeu muito a pena, o switch blue não é tão barulhento na minha opinião. Mas é aquilo, independente do quão bom seja o clicky, ainda é um teclado e você esquece que está usando um mecânico dependendo do quão focado que você está no jogo/trabalho. Mas vc sente uma diferença gritante se vc usa o de membrana. Ainda não testei outros teclado com switchs mais caros e acredito que esse seja a porte de entrada pra muitos, ent sim vale a pena o investimento, mas apenas se estiver com grana disponível, pq não vai mudar tanto a sua gameplay/trabalho."
2444,Bom.
2445,Muito bom! preço ótimo e realmente funcional.
2446,Excelente teclado funcional bonito nada que desabone.
2447,Excelente produto.
2448,"Essa foi minha primeira experiência com um teclado mecânico e achei muito bom, material de boa qualidade e um bom switch. A única observação que tenho pra fazer é que no anúncio está escrito que ele é rgb, sendo que na verdade ele é rainbow, por exemplo: a tecla ""esc"" nunca vai mudar de cor, sempre será vermelha, assim como a tecla ""s"" que sempre será verde, e assim por diante. Mas mesmo assim o teclado é muito bom e eu recomendo pra quem não tem muito dinheiro."
2449,Muito bom.
2450,"Amei o teclado só faltou ele ser em português ,mas tirando isso ele é top."
2451,"Produto muito bom, gostei muito. Veio certinho."
2452,Perfeito.
2453,"É um ótimo teclado, cumpre perfeitamente o que promete. É um teclado super compacto, pra que gosta de um teclado um pouco mais silencioso os switch brown cumpre com isso, mas nada impede de trocar os switch, afinal é um teclado mecânico. Os modos de rgb são incríveis também, fiquei um bom tempo brincando com eles kkkkk. Além de toda a qualidade do teclado, ele tem 5 switchs para troca, o que é bom quando alguma tecla começar a dar duplo clique. Também vem com as duas chaves de tecla e switch. Infelizmente o software disponibilizado pela redragon no site não está funcionando."
2454,Melhor custo benefício.
2455,"Eu simplesmente amei o teclado , que delicia digitar com ele , macio de mais os dedos se encaixam perfeitamente na mão eu super recomendo viu podem comprar , eu ja uso mouse da redragon e agora uso o teclado também produtos de qualidade seja mause ou teclado , recomendo podem comprar que delica , veio tudo certinho."
2456,
2457,"Único defeito é não poder deixar ele com uma cor só nos leds, é sempre o padrão que ja vem."
2458,Muito bom eu gostei.
2459,Teclado é bom mas não tem driver pra ele 🥲.
2460,Sem palavras muito bom. Retorno e prático.
2461,Maravilhoso.
2462,"Muito bom, pesado e adere fácil em qualquer superfície, e teclas bem suaves sendo um blue switch."
2463,"Esse parece que vai durar, gostei da tecla que aciona direo a calculadora."
2464,Melhor teclado alfa numérico.
2465,Teclas macias. Útil para quem usa notebook.
2466,"Com exceção do cabo de conexão, o produto é de boa qualidade."
2467,"Teclado incrível, com ótimo feedback tátil e sonoro. O tempo de resposta de 0,2ms faz muita diferença durante a jogatina, estou com ele há uma semana e não volto atrás. O descanso de mão dá um conforto bem legal e um aspecto bem interessante ao teclado, o que torna ele tão singular. Creio que pra quem tem pouco espaço sobrando no setup ou simplesmente não gosta dos teclados com o numpad, essa é uma ótima pedida, senão a melhor. Não posso esquecer de citar os efeitos tops presentes no redragon chroma v2, que deu um salto comparado a primeira versão. Simplesmente top!."
2468,"Já tive varios teclados de marcas bem caras, este é o melhor teclado da reddragon, sem duvidas. Vale cada centavo pago. O mecanismo ótico é muito melhor que o mecânico, e apesar de ser um similar ao blue, é muito suave, muito mesmo, extremamente gostoso de usar por horas. Destaque para o acabamento metálico e tb do plástico usado nas teclas, tudo de extrema qualidade. O apoio de pulso, que muitos ignoram, faz muita diferença. Uso para trabalhar, navegar e jogar por horas!."
2469,"Incrível, valeu cada centavo."
2470,Depois de 6 meses de uso supriu todas as minha necessidades.
2471,Surpreendente. Qualidade impecável.
2472,"Estou usando em um teclado tkl. Ficou ótimo mesmo sendo um pouco menor, o que eu já esperava. Textura muito agradável."
2473,"Excelente produto, deu um ""charme"" a mais e melhorou a ergonomia do meu dragonborn, recomendo."
2474,"Ótimo teclado mecânico para quem gosta de switch tático, como é blue, está longe de ser silencioso, porém com uma lubrificação, o thock é gostosinho!."
2475,"Da pra bater de frente com um g915 tkl tranquilamente, só faltou a tripla conexão, mas de resto. É a mesma coisa ou até melhor. O teclado é exatamente o que as pessoas descrevem em reviews e unboxings no youtube, logo, é um excelente teclado para diversos fins. Só é um pouco barulhento por ser switch blue, mas nada tão gritante (desde que você não digite perto de alguém que esteja dormindo ou vendo um filme, 0 problemas hehe)."
2476,Excelente produto.
2477,Bom mas acho l.
2478,"Muito bom o teclado, adorei!! top demais."
2479,"É um teclado muito bom, qualidade excepcional pelo preço, ótimo acabamento, switchs azuis não são tão barulhentos já que o som é um pouco abafado pela construção do teclado em si, ótimo tempo de resposta, não diferenciando em nada de um teclado com 3x o preço dele, ótimo custo benefício, recomendo muito pra um quer ter seu primeiro teclado."
2480,"Bom teclado gamer. Mas cuidado, existem muitas variações de um mesmo modelo e encontrar o que você realmente quer é um problema."
2481,Comprei para o meu filho que ama jogar e ficou muito satisfeito com o teclado.
2482,Muito bom pelo preço. Vale a compra.
2483,"Muito bom, com o tempo alguns leds das teclas se apagam."
2484,"Responde rápido, compacto e um tanto barulhento. Tá valendo!."
2485,Ótimo teclado.
2486,Muito bom esse teclado. O melhor que eu já usei.
2487,"Produto excelente. Ótima qualidade, meus filhos adoraram!."
2488,O produto é excelente. Atende a necessidade e propósito do usuário. Joia.
2489,Muita qualidade ! por ser um teclado mecanico de entrada me surpreendi com a qualidade e resposta tanto tateis quanto o antigosthing.
2490,Muito bonito. Meu filho adorou.
2491,"Excelente, meu filho gostou muito."
2492,"Teclado de ótima construção e ótimo custo benefício. Pontos positivos:. - teclas retro iluminadas rgb full. - switch blue low profile. - materiais robustos. - vem com switches de reposição e ferramentas de manutenção. Pontos negativos. - iluminação não é muito forte (em ambientes claros, a noite é ok e não incomoda). - possui apenas leds rgb sem branco, então caso voce queira a cor branca, é tentada a mistura dos 3 leds, porém nao fica branco, mas sim um tom de rosa claro. - tecla espaço tem resistência diferente e precisa de pressão maior que o resto do teclado todo, então fica uma sensação estranha somente no espaço. Veredito: teclado muito gostoso de usar e atende para quem quer usar no dia a dia."
2493,"Estou com o produto há pouco mais de 1 mês e comparado a outros que comprei, para a minha proposta, mesmo não sendo mecanico, ele eh simplesmente excelente. Silencioso, macio, boas combinações de iluminação, e não fica duro por ser um pouco mais alto. Simplesmente a melhor compra. Pra quem quer um teclado gamer e não quer gastar muito, eu recomendo demais este, mesmo sendo de membrana."
2494,"Não recomendo, comprei 2 e os dois veio quebrado, com a tecla afundada, assim que pedi devolução, acabei comprando outro achando que o problema era alguma coisa durante o transporte, só que veio estragado de novo, a tecla ""alt gr"" e a tecla ""shift""."
2495,"Teclado muito legal, as opções de cores são interessantes também, só falta conseguir sincronizar com o mouse, mas nada que impacta. Único problema que eu achei nele é que ele é fosco e a gordura da mão deixa ele com as partes de cima das teclas brilhantes."
2496,"Comprei ainda está na garantia, a maioria das teclas deixam de funcionar, estou ligando para a troca, ainda não consegui. Infelizmente."
2497,"Ótimo teclado pra jogar e digitar mesmo não sendo mecânico, só não dei 5 estrelas por que numa parte do teclado ( uns 5 cm) os leds não acenden deixando uma falha, mas o teclado funciona perfeitamente !."
2498,"Meu filho adorou o teclado, ele usava um mecanico da philips a mais de 4 anos muito bom por sinal, mas ai comprou esse de membrana, esta adorando, e olha que ele é exigente, gosotou muito pois o teclado não é barulhendo bem silencioso, bem se ele aprovou eu posso recomenda-lo a todos."
2499,"2 únicos detalhes. Não tem efeito chroma ou o efeito rgb que todo mundo procura, só fica passando as cores. No canto superior direito não tem leds, na foto você consegue ver que está escuro. De resto, vale cada centavo!. E o mais importante. Não salva a configuração do teclado. Desligou o pc vai ter que configurar tudo de novo."
2500,"Gente, que teclado maravilhosoooo, super recomendo. Muito bonito e material ótimo, tbm mesmo sendo de membrana faz um clique muito legal."
2501,Muito bom o teclado!.
2502,Otimo recomendo.
2503,"Digamos que estou em fase de reeducação, pois saí de um teclado gamer hp, a diferença é grande, mas esse teclado não é ruim, é bom e condiz com o valor pago."
2504,"Teclado com bom acabamento e bem macio, muito bom pra jogar, recomendo!."
2505,Veio antes do previsto e super recomendo.
2506,"Teclado bem macio, achei que fosse totalmente fino igual os teclados dos notebooks, mas mesmo assim, ele é muito bom e bem bonito, valeu a pena."
2507,Produto de ótimo qualidade e acabamento top.
2508,Bonito e confortável de usar. Recomendo.
2509,"Honesto, mas achei que fosse mecanico."
2510,Muito bom para quem gosta de jogar aquele game de lei!.
2511,"Produto excelente, vale apena adquirir."
2512,"0 defeitos, supriu minha necessidade te um teclado bom."
2513,Muito bom custo beneficio otimo!.
2514,Top. Recomendo tranquilamente.
2515,Joguei um pouco com ele e achei muito bom.
2516,Ótimo custo beneficio.
2517,Ótimo produto amei o teclado barato é muito booom.
2518,Bom produto.
2519,"Sem dúvida o melhor teclado que já comprei, extremamente confortável e deliciosa a sensação das teclas, indico 100%."
2520,Muito bom.
2521,Perfeito ! agora combina com meu mouse e mousepad rgb da red dragon.
2522,O produto é bom mas a parte do rgb poderia ser melhor.
2523,"Um produto incrível que vale o preço por causa da quantidade de led diferente e qualidade do fio e do teclado em si, além de ter chegado rapidamente."
2524,Muito bom o teclado. Realmente confere com o que foi anunciado.
2525,Excelente produto marca de boa qualidade.
2526,"Maravilhoso!!! leve, macio demais e muito bonito!."
2527,Podia ser maior o teclado.
2528,Excelente teclado custo benefício muito bom.
2529,"Bom acabamento, bom material e boa sensação ao digitar. Não é o mais silencioso, mas está longe de ser barulhento também. Para mi foi uma boa escolha."
2530,"Muito bom o produto, atendeu a minha necessidade."
2531,"Perfeito! lindo, confortavel e plug and play. Recomento a todos, melhor que isso só se fosse com conexao bluetooh."
2532,"Muito top,gostei bastante!."
2533,"Gostei bastante, recomendo!!!."
2534,Excelente produto.
2535,Teclado muito macio e o design sensacional!.
2536,Teclado macio e silencioso apesar de mecanico muito bom iluminaçao rgb customizavel.
2537,Bonito e preço justo!!.
2538,"Ótimo produto, já montei alguns pcs e não esperava manual no teclado, achei mto interessante."
2539,"Muito bom, atende as expectativas."
2540,Maravilhoso!!!!!!!!!!!!!!!!!!!.
2541,100%. Atendeu todas as expectativas. Exatamente oque esterava do teclado. !!!.
2542,"Um ótimo produto, top de linha meu filho adorou."
2543,O teclado é ótimo. Não ocupa bastante espaço.
2544,"Excelente produto! tem uma ergonomia boa, as teclas são suaves e é muito bonito. Tudo funcionando perfeitamente! recomendo a compra."
2545,Produto bom meu filho gostou pois o mesmo funciona que é uma beleza ??.
2546,Teclado top muito bom recomendo.
2547,"Produto de excelente qualidade, teclado silencioso e com boa iluminação em todas as cores."
2548,Ótimo produto resposta rápida e macio para digitar.
2549,É legal bem legal bem legal é massa.
2550,"Teclado muito bom, atendeu minhas exigencias!."
2551,"Bonito, gostoso de usar. Teclas macias e bem firmes, silencioso."
2552,"Mano que teclado incrível, qualidade sensacional."
2553,Qualidade boa gostei muito.
2554,"Digitação suave, vários modos de iluminação rgb, mas é um teclado gringo e acentuação do til e do acentu agudo pode ficar comprometida ou localizada em outras teclas se usar o padrão diferente do inglês."
2555,"Fiz a compra e fiquei com o produto!. Mas, ele apresentar um ""probleminha"" que chega a ser ""engraçado"", principalmente tratando-se de uma marca tão conceituada !!. Os adesivos das teclas (asdfghqerlcmd) são feitos de um material que ""reflete"" a luz !!!. Sendo assim, dependendo da forma e onde a iluminação bate no teclado, ele ""desfoca"" !!. Chega a ser engraçado, porque eu que sou miope e possuo ""astigmatismo"", me sinto sem oculos. Kkkk. Sem dúvidas, muitas pessoas devem devolver ou trocar o produto ! como já sei aonde as teclas ficam, fiquei com o produto e se necessário, num futuro irei colar novos adesivos, unica coisa que me admira é caso a fabricante não tenha visto isso. Outra questão que ainda não entendi é que nem o teclado nem o mouse, tem botão de liga desliga. Não sei se eles desligam automaticamente ou se irá me acabar a pilha rapidamente. Abs."
2556,"Parecia ótimo ao longo do primeiro mês de uso, menos de dois meses parou de funcionar o mouse. A assistência técnica é sofrível, fica pedindo pra gravar vídeo, mandar foto várias vezes, sendo que o problema não é visível, simplesmente o scroll do mouse parou de funcionar. =( não recomendo, nem sei se conseguirei repor a peça, apesar de na caixa vir em letras garrafais ""3 anos de garantia"", só falta saber em quais situações que consegue acionar."
2557,"Menos de um mês o scroll do mouse já quebrou (rodinha). O teclado é ruim, não conforto nenhum em digitar e sem contar que se por ele na mochila sem uma capa, e capaz de quando vc for tirar ou por na mochila, as teclas podem enroscar e seu teclado ficar banguelo. As teclas soltam facilmente."
2558,"Eu ja comprei 2 modelos de mouses e teclados sem fios da multilaser, e não dá!. Tecnologia vagabunda, o mouse super lerdo, não acompanha os movimentos reais da mão, as vezes trava no lugar e você passa dor de cabeça. Teclado, ok! funcionando normalmente, a critíca é mais pelo mouse, economizaram demais na tecnologia e a vontade é de jogar na parede!. Recomendo apenas o teclado!."
2559,Com dois meses de uso o receptor parou de funcionar e não fui atendida com a garantia.
2560,Bom igual chutar quina do armario descalço. Nem pro inimigo faria uma raiva dessa.
2561,"Mouse não funcionou, apenas o teclado."
2562,"O skroll do mouse parou de funcionar em menos de um mes. O teclado é muito bom, mas ele ser vazado, acaba prendendo fios e entrando muita sujeira. Fácil de limpar e o alcance o wi-fi é bem grande."
2563,"O produto funcionou bem porém o material do mouse é fraco. Quebrou o ""scroll"" com um mes de uso sendo que o mouse nunca saiu de cima do mouse pad e o uso é leve."
2564,"Não muito bom, consome muita pilha mesmo alcalina de boa qualidade, a compra foi efetuada pela fabricante e não fora boa a escolha."
2565,"Ótimo custo beneficio, nao senti falha na conexão como por exemplo interferência e a pilha que eu uso (recarregável) esta durando muito tempo, desde que comprei nao precisei recarregar ainda, gostei muito da ergonomia do teclado e do mouse e o melhor é que as tecla sao fáceis de remover para fazer a limpeza, eu nao uso esse teclado o dia todo é somente para quando estou mais longe do meu computador, mas como o teclado é confortável acredito que se eu precisar trabalhar com ele será bom também. Enfim se vc procura preço baixo e qualidade esse modelo vai lhe atender bem."
2566,Muita mancada vender teclado e mouse sem o receptor. Sem receptor não funciona. Tive que comprar um simples em uma loja aqui perto.
2567,O teclado é bem ruim. Material de péssima qualidade os botões por serem quadrados travam facilmente caso bata neles sem querer. O bluetooth fica travando. Tive que comprar outro teclado pois esse nao serviu.
2568,Mouse muito ruim e desconecta toda hora. E loja não faz pós-venda.
2569,"Produto bom para quem nao usa o tempo todo, para quem trabalha nao recomendo, mouse e teclado nao desligam, consomem muita pilha, teclas do teclado parecem soltas,para uso continuado nao funcionou bem na minha opiniao."
2570,Ele veio sem o suporte para conectar o telhado.
2571,"Péssimo produto, ou funciona o mouse ou o teclado. Está com a função de ""peso de papel"" atualmente."
2572,"Não recomendo, ja quebrou e eles nem responde referente a garantia."
2573,"Produto veio estragado, trocaram e o teclado vive dando problena, digita coisas sozinho. Menos de duas semanas de uso para o mouse estar com mau funcionamento tb, oi seja, dinheiro jogado fora. Tive q colprar putro de outra marca."
2574,Eu testei o produto mas o teclado não está funcionando com o mesmo mini usb que o mouse.
2575,O produto não veio com o micro receptor. Estou bem frustada.
2576,"Euo com defeito , o mause nso oermanece ligado."
2577,"Péssimo produto. O teclado não é ruim, mas o mouse simplesmente não funciona. O ponteiro some com frequência, além de travar constantemente na tela. Testei em duas máquinas diferentes e tive o mesmo resultado."
2578,"Esperava mais, aconselho um teclado logitech."
2579,"Péssimo, teclado tem as teclas duras e o mouse já apresentas falhas, multilaser nunca mais."
2580,Produto de baixíssima qualidade! não vale o preço.
2581,"As letras 'c, d & e' pararam de funionar."
2582,A tecla capslock não tem indicativo de maiúsculo ou minúsculo.
2583,Menos de 3 meses de uso e o mouse já apresentou mau funcionamento.
2584,"Veio faltando o mini receptor usb ,fui reclamar pediram pra mim reclamar com o mercado livre."
2585,"Mouse gera intermitência não dá para trabalhar, só não devolvi pq aqui em casa fizeram o favor de jogar a caixa fora."
2586,"Por estarem o teclado e mouse , conectados a um so usb , o mouse fica muito lento. Nao deu pra usar o mouse."
2587,Nao veio o micro receptor usb. Devolverei o produto.
2588,Péssimo. Teclas muito pequenas. Difícil digitar sem errar.
2589,"O teclado é muito bom, mas ou mouse é pessimo. Nao faz nem uma semana que estou usando, e ja deu problemas com a conexao. O tempo todo perde a conexao bluetooth e eu preciso parear novamente pra funcionar. Agora nem isso ta resolvendo mais, um lixo."
2590,"Mouse é simplesmente horrível vive travando, lembra muito aqueles mouse antigo de bolinha que vivia travando."
2591,"Produto de baixissima qualidade, fui remover o ""pen drive"" que conecta o teclado e mouse do usb e se auto destruiu na minha mao, nao vale r$ 80,00 nunca na vida, quero meu dinheiro de volta."
2592,O teclado parou de funcionar exatamente 30 dias após a compra. Instruções do fabricante não funcionam. Gostaria pode devolver.
2593,Para trabalho intenso de digitação eu não recomendo.
2594,O mouse eh uma bosta! nao funciona. Tive que comprar outro.
2595,"Ruim. Teclado duro, letras falham, demorando para serem reconhecidas pelo micro."
2596,"O teclado é ruim, as teclas ficam saindo, parece que está quebrado."
2597,O mouse é numa bosta o botão de clicar fica travando direito.
2598,"Não é im bom produto , nao funciona vive travando , nada satisfeita."
2599,"Gostei do produto, mas usa pilhas diferente para o mouse e para o teclado, o tempo de resposta é real, só dá umas travadas quando as pilhas já estão para descarregar. As vezes tem que ser apertada a tecla mais de uma vez, quando o teclado está em espera (standby). O sistema de economia de bateria é muito bom, quando um tempo sem uso, desliga o sensor do mouse."
2600,"Assisti alguns vídeos no youtube, antes de optar pela compra desse kit. Realmente todos os elogios que fizeram são verdadeiros. Excelente custo benefício e só de ter 2 fios a menos no pc é uma enorme vantagem. A única coisa que senti falta foi dos leds identificando caps lock e num lock."
2601,Péssimo produto. Horroroso. As teclas ficam suspensas o que faz com que qualquer deslize ou impacto não intencional as teclas voem. Literalmente elas saem da base. O anterior que eu tinha da multilaser era muito bom. Esse é péssimo.
2602,"Pessoal, esse produto me deixou mais confortavel com o home office. Não é o melhor produto do mundo, mas pelo preço super valeu à pena! as teclas são altas e um pouco duras, prefiro teclas mais baixas e leves, mas isso quase não me incomoda. Além disso, o sistema sem fio é perfeito! fiquei inclusive impressionado quando percebi que o teclado tambem ja estava conectado, quando conectei o usb do mouse, isso realmente me surpreendeu, achei que seria mais complicado huahua. Sobre o mouse não tenho oq reclamar, super ergometrico e não tem nenhum defeito de arraste."
2603,Bom custo beneficio. Um único usb adaptador para o mouse e o teclado. Bom pq só ocupa um slot usb. Funcionando bem até agora. Sem problemas.
2604,"Produto bom, mas infelizmente os modelos de pilha para o mouse e o teclado são diferentes, doeriam facilitar a vida do clientes, mas preferiram não ligar."
2605,"Produto atende, só deveria ter uma chave para desligar mouse e o teclado com identificação das teclas ligadas num look, etc acionadas durante o uso."
2606,Veio faltando produto. Não me deram um retorno ao reclamar.
2607,Otimo.
2608,Muito bom.
2609,Veio com defeito. Tive que abrir um procon pra devolver.
2610,"Bom produto, serviu para a função que comprei."
2611,"Produto ruim ,o teclado não funciona direito o mause descarrega rápido a pilha."
2612,Produto muito bom. Recomendo.
2613,"Produto veio, não da 1 semana de uso apresenta defeitos, fora que consome muita pilha."
2614,Produto muito bom. Gostei!.
2615,Excelente que eu fiz eu recomendo o mesmo.
2616,"Bom produto. Só não dei nota 5, pq não tem a luz de indicação da tecla ""capslook"" e ""num look"" ligada."
2617,"O mouse é um pouco menor do que eu achei que fosse, mas a qualidade do produto é muito boa. Ótimo custo benefício."
2618,A marca é excelente. Tudo perfeito.
2619,"Muito bom o material, gostoso de digitar."
2620,Ótimo.
2621,Não acende o capslook.
2622,O mouse parou de funcionar em dois meses de uso.
2623,Ótimo.
2624,Excelente custo beneficio.
2625,Funciona bem!!! atende a necessidade.
2626,"Durou pouco, acho q uns 8 meses."
2627,"Recomendo, cumpre com o propósito."
2628,Funcionamento perfeito.
2629,Teclado de toque macio e resposta rápida. Mouse boa sensibilidade.
2630,"E menos de um mês o teclado está apresentando defeito, parou de funcionar."
2631,Cumpre o que fala.
2632,Bom.
2633,Nesse seguemento a multi arrasou. Produto e excelente.
2634,Muito bom.
2635,Nem funcionou.
2636,Gostei. Atendeu minhas expectativas.
2637,O negócio é topíssimo.
2638,As teclas se soltam facilmente.
2639,Vale muito apena. É o segundo que eu compro. Usei o outro por 1 ano.
2640,Muito bom.
2641,"Produto excelente, vale a pena."
2642,Produto inferior o que imaginei se for para utilização em um lugar fixo recomendo agora se tiver que movimentar em locais diferentes as teclas vivem soltando então tem um grande risco de perder.
2643,Excelente produto!. Super recomendo.
2644,"A marca não costuma ter produtos muito legais, quebra um galho."
2645,"O telcado é bacana. As teclas travam um pouco, mas é digitável. Já o mouse tem muito delay, mexe sozinho. Enfim, produto mediano."
2646,Kit multilaser é excelente. Não vem no teclado o indicador de letras maíusculas e minúsculas. Sugiro um luz de led informando como aperfeiçoamento. Vale o custo!!!.
2647,As teclas altas não são confortáveis e se soltam facilmente.
2648,Muito bom teclado recomendo.
2649,Bom.
2650,Perfeito.
2651,"Produto de acordo com o que foi anunciado, funcionou normalmente, sem precisar instalar nenhum programa ou driver."
2652,"O teclado flutuante é uma característica diferente. Da a impressão de ser mais sensível, mas até agora tudo certo. Essa características deixa as teclas mais silenciosas também."
2653,"Muito bom o teclado, sem estevagancias, da conta do recado. Recomendo."
2654,"Produto funcional, bom design, ótimo funcionamento."
2655,Ta ok.
2656,"Excelente produto, confortável para uso. Talvez não tenha bons benefícios para uso contínuo, mas para usos regulares atende muito bem!!."
2657,Ótimo produto.
2658,Produto muito bom!!. Dei de presente para minha irmã estudar e ela amou!!.
2659,"Não recomendo, se a informática precisa de agilidade, com esse produto você não terá."
2660,"Dei a minha filha e ela comentou que o teclado é ótimo mas o mouse trava toda hora, por isso usa o antigo mouse sem fio."
2661,"Nada que desabone, excelente produto."
2662,Produto ótimo. Uso combum windows 7 só pra games e foi só plugar e usar.
2663,"Teclado e mouse um pouco frágeis, mas atende a necessidade. Pelo custo, recomendo a compra."
2664,Muito bom.
2665,"Muito bom o produto, confortável e prático."
2666,Custo-benefício justo.
2667,Produto com defeito.
2668,Produto de ótima qualidade e excelente custo e benefício.
2669,"O produto tem um preço bom, mas deixa a desejar no quesito qualidade."
2670,Com menos de 9 meses o scroll parou de funcionar. Na caixa mostrava que tinha um ano de garantia. Mas a propaganda é enganosa.
2671,"Ótimo, macio para digitar e funciona perfeitamente."
2672,Produto atendeu plenamente o que queria.
2673,Produto bom recomendo.
2674,"Nota 6,0. O teclado é ótimo, porém o mouse não tem on/off. Aí já sabe. Pilha já era👎."
2675,"´. É o segundo que compro, ótimo custo beneficio."
2676,Ótimo produto demorei a avaliar pois com assessórios de informática é preciso um pouco mais de tempo para avaliar.
2677,"Ótima qualidade, preciso justo, recomendo."
2678,Meus filhos amaram.
2679,"Bom produto, recomendo."
2680,Bom. Funciona bem. Pilhas duram legal. Estrutura resistente.
2681,"A rolagem do mouse quebrou muito rápido, com menos de 1 ano de uso, sem ter quedas ou pancadas."
2682,"Ótimo produto, adorei a praticidade."
2683,"Muito bom para o que se propõe, funcionalidade e facilidade de instalação, adorei."
2684,Ótimo produto.
2685,"Excelente custo x benefício, a qualidade não é de primeira, mas compatível com o preço, alias a qualidade é acima do preço. Se for usar pouco como eu, vale a pena, se for usar muito, talvez valha a pena investir um pouco mais e comprar um kit mais premium."
2686,"Estou usando a um mês, e está ótimo."
2687,Ótimo produto!. Produto de excelente qualidade!.
2688,Um bom produto.
2689,Não veio da cor que escolhi.
2690,"Fraco, frágil, diferente da marca anunciada."
