,comment
2979,"Ameiiiiii, vem numa caixa de plástico bonita até, dentro vem um adesivo com o símbolo da redragon (achei interessante) e um manual em vários idiomas. A qualidade é excelente e agora consigo jogar bem. Jogo lol e com o dpi no máximo (luz roxa ou verde) fica mto bom também."
2980,"Sou player desde 1996. O mouse é muito bom, principalmente pelo custo benefício. A estrutura dele é bem feita, robusta e se assemelha com um mouse logitech ou microsoft. A resposta dele é menor de 2ms. Para quem não liga para marcas conhecidas, ele é um excelente mouse. Comparei ele com um logitech g4 e não vi diferença."
2981,"Acabou de chegar, ele é ótimo, bom peso e suave. A cor do led muda com a velocidade, achei legal! muito confortável. Valeu o preço."
2982,"Ótimo produto!! adorei, única coisa chatinha é que as cores de cada dpi são pré selecionadas."
2983,"O melhor que eu já usei até hoje, perfeito pra jogar cs, clique leve, tamanho perfeito e é muito bonito. Já tive mouses mais caros que não chegam perto da qualidade desse."
2984,"Até o momento o produto superou minhas expectativas, material muito bom, designer top!!!."
2985,"Excelente mouse, muito bonito e funcional. Instalou automaticamente no windows 10. Muito prático de usar e também bastante decorativo com a mudança de cores conforme a resolução. Altamente recomendável."
2986,"Ótimo custo benefício, gostei bastante. Apenas os botões laterais que achei que deveriam ser um em baixo do outro e não ao lado. Como uso para jogar, estou estranhando um pouco. Mas é costume, no geral valeu muito pelo valor."
2987,"Excelente, simplesmente perfeito, cabo com comprimento grande, botões muito bem equilibrados, nada é difícil de apertar, tamanho perfeito."
2988,"Ótimo custo benefício. O mouse é muito bom. Tem um botão que troca as cores dos leds, sendo que cada cor deixa o movimento do mouse diferenciado (dpi)."
2989,"O produto é bonito, confortável, tem um toque aveludado, a iluminação é bem bonita. Começamos a usar há pouco tempo, portanto, ainda não dá para saber sobre defeitos ou durabilidade. A primeira impressão foi ótima!."
2990,"Muito bom, veio perfeito, estou usando todos os dias e não tive nenhum problema, fácil de ajustar a dpi."
2991,Produto excelente de extrema qualidade. Supriu muito bem a minha necessidade. Muito obrigado!.
2992,"Muito lindo, troca de cores ne um botão, e é ótimo para games, super recomendo!!."
2993,"Muito bom, igual o da foto e de boa qualidade."
2994,Excelente.
2995,Muito bom!.
2996,Muito bom o acabamento. Cliques suaves. Plug an play funciona. É muito superior a qualquer mouse normal mesmo de marcas famosas. A sensibilidade é muito boa. O design é impecável e a mudança de cores da led também é muito legal. Melhor custo benefício.
2997,Meu filho gostou muito e aprovou.
2998,O produto é muito bom.
2999,Top!.
3000,Muito bom.
3001,Melhor mouse pra mim.
3002,Muito bom.
3003,Ótimo custo benefício.
3004,"Bom com 3 meses de uso deu problema nele, o botão esquerdo do mouse parou de funcionar e os botões m4 e m5 tbm pararam (n sei se tá certo a numeração mas é os botões do lado do mouse) enfim estou tentando arrumar esse problema, se por um acaso o mouse volte a funcionar eu mudo a minha avaliação, mas no geral o mouse e um ótimo custo benefício, talvez eu só tive azar msm, enfim nada dura pra sempre, e as vezes pode simplesmente quebrar do nada."
3005,Produto ótimo meu filho amou obrigada!.
3006,"Muito bom, não tenho do que reclamar."
3007,"O mouse é incrível, com clique suave, acabamento muito bom, o mouse é argb(a cor do led só muda com a dpi). Para os jogadores de minecraft pvp como eu, o mouse é bom para jitterclick, fast click e normal click, ele não faz drag click porém ele é otimo para pvp e não para pontes mais exóticas, sensor incrível, até agora não tive nada a reclamar. Recomendo!."
3008,"Produto excelente com uma qualidade de construção e fabricação já evidente na própria caixa. É ergonômico, sólido e muito confortável."
3009,O meu produto é muito lindo eu gostei muito. Aqualidade é ótima.
3010,Produto de ótima qualidade super recomendo.
3011,"O mouse é uma delicia de usar, ótimo material, não compraria outro."
3012,"Excelente, mouse muito top."
3013,"Mouse perfeito! ele é mais robusto que a maioria, tem apoio para os dedos, inclusive o dedinho. Vem num case muito bonito, pra guardar fios etc. Um ótimo custo benefício."
3014,"Tudo certo, recomento a todos do ml!."
3015,Muito bom.
3016,Muito gostoso de segurar e ótimo desempenho.
3017,"Mouse excelente, mouse perfeito para quem quer um produto de qualidade, design preto com cinza junto com as luzes e formato sem palavras. Top."
3018,"Muito bom, estou gostando."
3019,Otimo.
3020,Superou as minhas expectativas! ótimo custo benefício.
3021,"Muito bom, funciona muito bem com ótima sensibilidade, cabo com bom comprimento e resistente."
3022,Tudo conforme anunciado. Produto muito bom!.
3023,Muito bom com excelente construção.
3024,"Excelente, muito fluido, suave e confortável. Recomendo demais."
3025,"Mouse muito bom, estou jogando freefire com ele, tá suprindo bem."
3026,Perfeito luz maravilhoso rápido cliks suave e a marca é ótima excelente nota 10.
3027,Perfeito. Super indicamos. Excelente produto.
3028,Produto muito bom gostei. Pode comprar que é bom.
3029,"Vale cada centavo! amando demais, bem confortável."
3030,"Otimo mouse, encaixa certinho na mao."
3031,Excelente produto! recomendo a todos do ml!.
3032,"Ótimo produto, mouse muito bom."
3033,O mouse é até bom só que não goste da forma de controla o dpi é achei meio extranho a posição do dedo mindinho já que usava outro tipo de mouse antes. Mas enfim só considero um problema o dpi não ter software aí meu setup não fica todo com led vermelha quando tô com um dpi mais alto.
3034,"Show de bola, mouse lindo e versátil. Otimo mesmo."
3035,"Bonito e confortável, ótimo pra quem joga um fps."
3036,"Ótimo produto, excelente custo benefício. Acabamento perfeito e peças aparentam ser de excelente qualidade. O cabo do mouse é longo, além de possuir um velcro para manter os cabos organizados. Os dpi's mais que sobram, e o mouse é muit ergonômico."
3037,"Além de lindo é ótimo é leve, o cabo é reforçado com certeza ira demora muito para quebrar, simplesmente. Amei!!!."
3038,"Perfeito , meio pesado , emborrachado , é ruim pra quem tem pegada claw igual eu aí se torna incômodo se acustumar com ele mas eu adorei."
3039,Produto excelente muito bom vendedo de confiança.
3040,"Ótimo, superou minhas expectativas."
3041,"Fiquei surpreso com o produto, excelente qualidade, boa pegada, e a opção de alternar a velocidade de resposta é excepcional, preço justo por um ótimo produto, compra 100% aprovada."
3042,"Ótimo produto, cumpre o que promete e correspondeu as minhas expectativas."
3043,"Foi o melhor mouse que já tive, muito simples de trocar a velocidade do curso apertando o botão central que a cada toque muda também de cor. O cabo usb parece bem resistente, e o mouse é confortável de usar, encaixa bem na mão. Espero que dure bastante,."
3044,"Mouse excelente, eu tinha um modelo anterior da mesma marca e durou 4 anos, jogando diariamente."
3045,"Seletor de dpi, super confortável, bonito e bom preço/qualidade."
3046,"Excelente, cumpre com o proposto além de possuir uma qualidade muito boa."
3047,"Exelente produto otimo , original."
3048,"Mouse excelente, responsivo e ergonômico. Recomendo."
3049,"Um mouse ótimo e, certamente, o melhor que já tive. Apesar de ser vendido como um modelo mais barato ele não perde em nada para os mais caros, tem ótimo tempo de resposta, seu fio é comprido e maleável, e, para quem se importa com isso, tem 4 tipos de iluminação, vermelho, azul, verde, e rosa."
3050,"Ótimo custo benefício. Adorei o produto, ótimo para jogos, confortável, várias configurações de dpi, podendo usar tanto para jogos quanto para trabalho. Cores vibrantes e acabamento fosco suave. Amei."
3051,"Produto ótimo, fica super confortável na mão. Recomendo."
3052,"Melhor preço e qualidade incrível! extremamente confortável de usar, encaixa certinho na mão. Melhor mouse!."
3053,"Produto excelente, muito bonito e bem feito, vale a pena cada centavo, respostas rápidas, encaixa bem na mão e é lindo."
3054,Um mouse que atende a expectativa do público gamer e home office! muito preciso e bonito.
3055,"Otimo mouse, atendeu bem as expectativas pelo valor."
3056,Ótimo custo beneficio. Recomendo.
3057,"Excelente produto, top de linha!."
3058,"Gostei muito, só acho que a cor vermelha deveria ser a ultima das 4 e não a primeira, mas no geral eu adorei."
3059,Mouse bom demais! nada para reclamar.
3060,"Design muito bonito, material confortável e responde muito bem aos comandos."
3061,"Maravilhoso, meu filho amou."
3062,Aparelho muito bom atendeu todas as minhas expectativas.
3063,"Ótimo produto, valeu a compra!."
3064,Show de bola. Mouse lindo e atende minhas necessidades.
3065,"Ótimo, só achei bem largo, então é preciso se acostumar."
3066,A qualidade do produto muito bom estão de parabéns nota 100.
3067,"Um produto que dispensa comentários, a marca fala por si só, eu super recomendo."
3068,"Um ótimo custo benefício, precisão e robustez."
3069,Produto de ótimo acabamento e qualidade. Recomendado.
3070,Simplismente excelente!! compraria novamente!!.
3071,"O mouse é bom funciona bem em cima de superfice irregular, os botões sao precisos, tem o ajuste de dpi que ajuda muito quando voce quer mais velocidade ou mais precisão, é bom para quem tem a mão grande."
3072,Excelente! muito útil e de boa qualidade.
3073,Ótimo adorei muito bom recomendo.
3074,"Um cuidado que da orgulho de receber um produto desses, parabens! compraria outras 500 vezes rs."
3075,"Muito bom, e o valor é perfeito, e a caixa que vem nele é muito linda."
3076,Muito bom nota 1000 sem nenhum defeito.
3077,"Faz um mês mais ou menos que estou usando, tô achando top."
3078,"Ótimo mouse para quem quer trabalhar e jogar, é um bom custo benficio. Aparentemente é duravél por muito tempo."
3079,"Maravilhoso, muito ergonômico é com muitas funcionalidades. Show de bola."
3080,Ótimo produto como na descrição meu filho adorou.
3081,Confortável e com preço razoavel.
3082,"Top das galáxias, muito bom recomendo."
3083,Muito bom meu filho amou. Muito fácil pra manusia.
3084,"Mouse muito bom. Ótimo custo benefício, recomendo para pessoas que usam para jogar e trabalhar com o mouse."
3085,"Krlh q mouse bommmmm, qualidade absurda, o material é de boa qualidade, os led tmb é tds lindo, recomendo mtt."
3086,Ele é bom mas os botões laterais não funcionam pra nada.
3087,"Ótimo produto custo benefício,me agradou."
3088,"Top! excelente mouse! conforto total! estava acostumado com mouse pequeno, esse é meu primeiro mouse desse estilo e nao sou gamer. Reclmendo."
3089,"Lindo,e de qualidade redragon!!."
3090,Excelente produto. De boa qualidade e muito bonito por sinal.
3091,Ótimo mouse bem bonito e as cores são bem vivas o fio tem um tamanho ótimo e parece ser bem resistente.
3092,"Muito bom, atende as expectativas."
3093,"Perfeito, um dos melhores mouses que já tive. Espero que dure bastante, pois parece ser bem resistente."
3094,"Excelente se encaixou na mao perfeitamente , so fiquei bolado com a questão do led trocar com o dpi."
3095,"Adorei o produto e ele segue funcionando perfeitamente bem""."
3096,"Gostei muito como esperado ,."
3097,"Excelente recomendo o produto, boa qualidade."
3098,"Otimo produto, recomendo, otimo valor."
3099,"Muito bom mouse, embora este modelo não tenha programa para configuração, acredito que para gamers não seria uma boa escolha."
3100,Incrível! ótimo para jogar qualquer game e é muito confortável.
3101,"Me surpreendeu, nem imaginava q ia ser tao bom e ainda veio case, muito top."
3102,"Esse mouse é ótimo. Comprei pra uso diário. Não sei pra jogo, mas para o que eu preciso, superou minhas expectativas."
3103,Muito bom vale a pena que mouse bom.
3104,Qualidade excelente para jogos.
3105,Esse mouse e muito confortável recomendo.
3106,Excelente qualidade e muito ergonômico.
3107,"Excelente, o mouse é muito bom, pelo preço atinge todas as expectativas, a única coisa é poderia vir com algum programa de gerenciamento do mouse e botões, mas isso é com a redragon, o mouse em si é excelente."
3108,Muita propaganda para pouca agilidade deixa a desejar achei q seria mais top.
3109,"Muito bom, o mouse é fodastico muito bom."
3110,"Perfeito. Design, material, utilização. Nao achei nenhum defeito."
3111,"Muito bom, ótima qualidade, recomendo."
3112,Produto de excelente qualidade. Minha filha está adorando.
3113,Mouse excelente recomendo a todos.
3114,"Muito bom,gostei da qualidade do produto."
3115,Sem palavras é um excelente mause ótimo mesmo.
3116,"Produto muito bom, boa pegada e pelo preço é a melhor pedida."
3117,Produto combinou com o teclado k502 e juntos fazem uma dupla de peso pro trabalho. Excelente acabamento e desempenho. Trabalho com edição de foto e vídeo e estou muito satisfeito.
3118,"Bate com a descrição, o sensor é impecável, principalmente dentro dessa faixa de preço. Tempo de resposta não deixa a desejar e a pegada é perfeita, bem anatômica. A textura é muito agradável e ainda vem numa maletinha top. Produto 10/10."
3119,Otimo mouse recomendo o produto.
3120,"Muito bom , estamos gostando muito,."
3121,Mouse muito bom e o acabamento é de qualidade!.
3122,Muito bom! o tamanho é bem confortável pra apoiar a mão.
3123,"Ótimo produto, por enquanto superou as expectativas!!."
3124,Moisés muito bom. Controle de dois perfeito. E muito bonito.
3125,O mouse que tem mais custo beneficio do mercado. Muito confortavel e atende a necessidade de quem não quer gastar tanto.
3126,Ótimo! o mouse tem um design muito agradável. Todos os botões têm um click muito macio. Super recomendo.
3127,Produto de excelente qualidade com preço muito acessível para quem quer desempenho.
3128,"Muito bom. Mouse com bom encaixe na mão, mesmo para pessoas com uma mão menor. Controle de dpi maneiro e legal por ser identificado pelas cores. Só ruim que não da pra escolher a cor. Recomendo muito! original, com um cabo trançado e vem numa caixinha bem maneira. Valeu muito a pena."
3129,"Excelente mouse, cumpre com o prometido!."
3130,Muito boa a qualidade. Recomendo.
3131,Mouse muito bom. Resposta dele nos programas gráficos é ótima.
3132,"Amo os produtos desta marca, primeiro comprei o teclado que para mim é ótimo fácil de personalizar os led's o mause é muito bom ele tem um material bom o modelo encaixa a mão certinho top para mim é o melhor."
3133,"Era o que eu esperava, excelente."
3134,Muito bom o produto superou a minha expectativa.
3135,"Muito bem feito, com ótimo encaixe para as mãos."
3136,"Muito bom, bem firme e obedece bem, recomendo!."
3137,Meu filho ficou muito contente com seu presente.
3138,"Excelente produto! fácil manuseio e operabilidade, confortável e de resposta muito rápida. Recomendo!."
3139,Bom custo x benefício. Recomendo.
3140,"O mouse possui 4 configurações de velocidade, com indicação de cores, alteradas pelo botão central. Não possui software. É ergonômico, confortável; se você está acostumado aos mouses comuns, pode demorar um pouco para se acostumar à pegada deste. Funciona muito bem, ótimo custo x benefício."
3141,"Um ótimo custo benefício pra quem está começando, é muito confortável e preciso, não tenho do que reclamar."
3142,"Muito bom, recomendo, ótimo custo benefício."
3143,"É um ótimo custo benefício. Não ganha quatro estrelas por não ter a possibilidade de macro ou software, mas eu recomendo, pois pelo custo é excelente!."
3144,Gostei do mouse. Aparentemente muito bom.
3145,"Melhor mouse q já tive até agora, já vem auto configurado, dependendo da velocidade muda de cor e é bem bonito, incrivelmente gostei."
3146,Produto perfeito amei ?? super leve o designer maravilhoso.
3147,"Muito bom, realmente vale a pena."
3148,"O produto é espetacular, tô gostando muito. Recomendo a compra."
3149,"Mouse atendeu as expectativas, era o que eu precisava ;)."
3150,É um ótimo mouse e tem um design muito bonito.
3151,Muito bom pelo preço. Superou minhas expectativas no quesito qualidade / preço.
3152,"Produto de ótima qualidade, recomendo!."
3153,"Ótimo custo benefício, vale a compra!."
3154,"Excelente mouse, tem um controle de dpi bem eficiente, aparenta ser bem resistente, fica confortável nas mãos, recomendo."
3155,"Qualidade top demais, acabamentos bonitos, práctico, rápido, varias cores de led, cabo forte e flexível, vem em uma caixa plástica bonita."
3156,"Mouse ergonômico com ótima pegada e bem aderente a mão. Até agora não tenho nada a reclamar, ficou perfeito para uso casual e para games que demandam precisam na jogabilidade. 10/10."
3157,Perfeito! muito top! recomendo a todos.
3158,"Perfeito!!!! melhor custo benefício, mouse super confortável, lindo, material de ótima qualidade!! vou recomendar pra todo mundo q eu conheço!! kkkkkk."
3159,"Muito confortável e bonito, valeu a pena."
3160,"Muito bom, supriu as expectativas, meu filho adorou."
3161,"Mouse muito bom, melhor e a mudança de velocidade. Recomendo."
3162,"Ótimo mouse, realemte muito confortavel, melhor que muito mouse mais caro, recomendo a compra."
3163,"Ótimo mouse, encaixa muito bem na mão, para quem for destro."
3164,Como algum outro cliente comentou tem como desligar as luzes apertando e segurando o botão de trocar o dpi! o que é interessante porque não tem no manual. Fora isso o mouse é bem confortável e funciona muito bem. As luzes são bem bonitas.
3165,"Muito lindo o acabamento dele, gostei muito, pra jogar é ótimo, o melhor q já comprei."
3166,"Perfeito, é muito confortável e de ótima qualidade."
3167,"Produto atende as espectativas, qualidade e conforto que a red dragon nunca deixa a desejar."
3168,"Excelente, superou minha espectativa."
3169,Ótimo custo benefício! mouse muito confortável para uso em jogos ou casual.
3170,"Ótimo mouse custo benefício. Tem um bom desempenho nos jogos, as luzes deixam o mouse com um ótimo acabamento. As cores mudam de acordo com a resolução usada. Vermelho é a menor, azul e verde intermediárias e rosa é a maior. Não é rgb. Ele é confortável de usar e se encaixa bem em mãos de médio para grande no tamanho. Recomendo."
3171,Produto muito bom. Excelente apresentacao!!!!.
3172,"A anatomia dele é bem confortável, da uma boa pegada e facilita na hora dos jogos."
3173,Muito bom! estou satisfeiito! obrigado.
3174,Ate agora tudo certo! meu marido adorou. O acabamento é impecavel e funciona muito bem.
3175,Corresponde as minhas espectativas.
3176,"O melhor mouse que já tivemos. Meu filho adorou as cores e a velocidade de resposta. Ruim para mim que sou canhoto, mas meu filho que é destro foi perfeito. Bom custo benefício."
3177,Bom acabamento e acionamento de teclas preciso.
3178,Depois de um mês de teste posso avaliar como um bom mouse. Comprei dois e meus filhos que usam estão gostando do produto para games.
3179,Já tive um igual que parou de funcionar pelo uso. Produto excelente.
3180,"Ótimo mouse, custo beneficio total, o sensor hero é incrivel e preciso, o tamanho dele é bom mesmo para quem possui mãos grandes, lembra muito o g pro, o peso dele comparado a outros mouses sem fio, como o corsair, por exemplo, é um pouco mais do que o esperado, mas isso é pessoal e para mim é um ponto positivo pois corro menos risco de fazer movimentos não voluntários. O fato de não possuir rgb pode ser um contra para algumas pessoas, mas eu preferi sem, até pela possibilidade de salvar os perfis na memória do mouse e nunca mais precisar se preocupar com o software da logitech. A sensação do scroll é bem sólida e gostosa, co mum clique definido, os botões laterais são bons e firmes mas passam uma sensação de precisar ""viajar"" muito para o clique acontecer. Os botões esquerdo e direito são ótimos e bem definidos no clique, o mouse num geral passa uma sensação sólida e muito bem construido,na faixa de valores sem duvida é a minha escolha numero 1."
3181,"É um dos mouses sem fio premium com melhor custo benefício do mercado. Pra quem busca simplicidade mas ao mesmo tempo não abre mão de qualidade e não liga pro mouse ter enfeites e luzes de carnaval, é uma excelente pedida. Possui o mesmo sensor usado em mouses bem mais caros da marca, sem o preço ser exorbitante. Fora que é sem fio e tem o tamanho padrão, não muito grande e nem muito pequeno e isso facilita muito a locomoção e a ergonomia com o mesmo. O sensor e os botões de configuração são totalmente configuráveis. Não é a bateria e sim à pilha, e segundo o fabricante tem autonomia de 250 horas. Ainda não deu todo esse tempo, porém até o momento tem funcionado muito bem. Mesmo com pilha ele tem um peso bem leve, o que facilita o movimento e apesar de ainda não ter jogado com ele. Gostei bastante até agora, vamos ver se dura."
3182,"Usava o g203 prodigy e troquei pelo g305 para ter maior comodidade e conforto com a ausência do fio sem perder a precisão e resposta de um bom sensor. E me surpreendi muito, o sensor é realmente muito responsivo, mouse bem construído. As partes móveis são mt bem fixadas, não tive problema algum. Uso para jogar csgo e esta indo tudo bem, só tive aquela primeira semana de adaptação mas agora a bala já ta comendo."
3183,"O produto vale a pena comprar. A sensibilidade do mouse é excelente, e pelos comentários e videos que vi sobre o mouse tem muita duralibidade nas pilhas mesmo usando muitas horas por dia. Ja tive outro mouse da logitech porém inferior a esse a durava bastante. Ele não é pesado, encaixa bem na mão, otima sensibilidade. Vale a pena comprar esse mouse? se vc gosta de jogar vale muito a pena, caso não seja tem produtos da logitech com valor bem inferior e que a durabilidade das pilhas é longo."
3184,"Mouse excelente, é um mouse gamer sem fio com o melhor sensor da logitech por menos de 300 reais, vai até 12 mil de dpi, tem uma precisão excelente, e o software da logitech, o g hub, é bem intuitivo, em geral, um dos melhores mouses custo-benefício pra comprar hj em dia. Só um adendo, se vc tiver mãos grandes talvez ele não seja ideal para palm grip, mas se forem pequenas, vai de boa."
3185,"Mouse muito bom e ótimo custo benefício. Estava acostumado com mouses menores, mas me adaptei rápido."
3186,"Mouse ótimo, formato e tamanhos são bons e o sensor é extremamente preciso. Desliza muito bem sobre qualquer superfície. A qualidade do material também é muito boa. Seria ainda melhor se fosse mais leve, mas pelo fato de ser wireless e exigir o uso de uma pilha, não tem muito o que fazer. Porém em pouco tempo me acostumei com o peso, então não conto como fator negativo."
3187,"A resposta é excelente, na verdade até superou minhas expectativas. Os produtos da logitech tem qualidade superior, por isso são utilizados por tantos gamers, tanto entusiastas quanto profissionais. A tecnologia lightspeed realmente é diferenciada. Diferente dos demais modelos da marca (logitech g series) que possuem bateria interna, esse modelo utiliza uma pilha aa como fonte de energia, o que só é um transtorno se considerar o custo de comprar pilhas atualmente (nada que uma recarregável não resolva)."
3188,"Mouse de excelente qualidade, preciso, liso, sensível e leve. A precisão de sensor é muito boa e tem várias configurações de dpi a minha dica é que mantenha a sensibilidade do windows em 6/11, desabilite a opção ""aprimorar precisão do ponteiro"" e utilize o software onboard memory manager da logitech pois o g-hub é terrível, come cpu, fica rodando na ram direto. Total bloatware, enquanto o omm é direto ao ponto, não precisa nem instalar, vapt-vupt configura as dpis e nunca mais precisa nem abrir ele. Mouse com uma pegada muito confortável, switches barulhentos, porém precisos e de fácil atuação, é muito sensível, até hoje depois de tempos usando ainda clico sem querer de tão pouca resistência que requer pra atuar. Com certeza um dos melhores mouses wireless custo benefício, compre sem medo, principalmente se nunca teve um mouse de qualidade. O único ponto negativo é o adaptador lightning, diferente dos outros aparelhos da logitech que usam o adaptador unifying (que permite vários mouses e teclados pareados e custa baratinho caso perca) este adaptador não tem reposição oficial e os paralelos que tem são caros (e duvidosos), então se seu adaptador morrer, também morre seu mouse, cuide dele tanto quanto do mouse."
3189,"Ótimo mouse, rápido e preciso."
3190,Ótimo.
3191,"Apesar de apresentar um desgaste na logo, o produto é muito responsivo, uma das minhas melhores aquisições do ano."
3192,Ótimo.
3193,"Excelente produto. Rápido demais na resposta em tela e muito confortável. A única critica está em relação à compatibilidade com outros dispositivos logitech, através de software, pois outros modelos possuem o recurso para utilização de receptor único."
3194,"Um ótimo produto, tenho menos de 1 mês de uso único problema que eu tive foi no cabo extensor que está com problema quando coloco o plug do mouse nele o mouse da umas congelada. Solução coloquei direto no computador e está tranquilo até então. O cabo só foi azar."
3195,Atendeu muito bem minha expectativa.
3196,"O melhor mouse para quem tem mãos pequenas ou pegada fingertip, se possível, utilize uma pilha recarregável de li-ion (15g) e você tem um super mouse em suas mãos!."
3197,Ótimo custo benefício para quem busca mais precisão e também praticidade. Recomendo.
3198,"Pilha demora bastante pra acabar, ótimo custo beneficio, vale super a pena."
3199,"Muito bom, porém, com um pouco mais de 1 ano de uso começa o problema do click duplo."
3200,"O mouse é excelente, desliza super bem e tem um clique extremamente satisfatório. Só não espere um mouse silencioso."
3201,"O mouse é excelente, leve, preciso, confortável e bonito. O único problema dele é ser a pilha, é bem chatinho ter que ficar trocando a pilha (a cada 3/4 meses), mas, recomendo a compra."
3202,Melhor mouse que ja usei em toda minha vida! logitech é top.
3203,Muito bom superou minhas expectativas.
3204,Ótimo produto com qualidade original.
3205,Ótimo produto.
3206,Perfeito!.
3207,A caixa veio toda amassada porem o conteúdo estava perfeito.
3208,"Muito bonito, ergonômico e com controle de velocidade."
3209,"O mouse é ótimo, faz mais de um mês que comprei e ainda não precisei trocar a pilha. Tinha medo de ter dificuldades com o bluetooth, mas não percebi nenhuma travada ou coisa do tipo até o momento. Super recomendo."
3210,"Excelente. Funciona muito bem, não tive nenhum problema com relação a delay, além de sem muito responsivo."
3211,Muito bom.
3212,Maravilloso!!.
3213,Muito bom otimo custo beneficio.
3214,"Otimo mouse sem fio, sensor muito preciso, jogo csgo com ele e é perfeito."
3215,"Um ótimo mouse, barato e bem preciso e sem contar que tem aquela garantia da logitech que foi o que me fez querer comprar ele inicialmente, recomendo o produto."
3216,"É um excelente mouse. Na minha mão ficou pequeno, mas é de ótima qualidade. (obs: minha mão mede uns 19/20cm)."
3217,Top.
3218,"Muito bom, mas recomendo comprar pilhas recarregaveis."
3219,Produto muito bom.
3220,"Ótimo mouse,poderia ser mais barato."
3221,"Sinceramente esperava mais do produto/marca, não é meu primeiro logitech, mas com certeza será meu último. Ponto positivo o peso do mouse é a tecnologia lightspeed. Porém todos os botões são muito frágeis. O preço do produto não é compatível."
3222,Bom.
3223,Bom. Recomendo.
3224,"É em espanhol, mas é compatível com o software e não tem delay. Padrão logitech."
3225,"Melhor custo/benefício. Possui o mesmo receptor/transmissor e sensor dos mouses mais caros, mas num design mais simples e bem mais barato. Vale muito a pena. Tenho 2, um para mim e outro para minha esposa e não me arrependo."
3226,Kkkkkk por um momento achei que tinha vindo um item faltante mas ai abri a tampa de cima do mouse e la estava o conector receptor do mouse e veio uma duracell de brinde 😎👏.
3227,"Estou usando há 1 semana e funciona perfeitamente. Captação de sinal extremamente rápida, da pra jogar mmorpgs, fps e moba tranquilamente. Tem 4 opções de dpi pra todos tipos e estilos de games. Vale ressaltar que é movido à pilha, mas isso não deixa o mouse nada pesado pros jogos. Dos mouse sem fio, é uma das melhores opções de custo/beneficio. Recomendo."
3228,"O mouse é perfeito. Encaixa muito bem na mão, qualidade do material muito boa e resistente. Ele é um pouquinho pesado por conta da pilha, mas pra mim não foi problema. Indico sem dúvidas!."
3229,"Apesar do mouse ser bom, o meu veio com. Marcas de uso dos feets!!!."
3230,Supreso. Sem lag.
3231,"Muito muito bom. Muito configurável e com precisão excelente. Ele faz um pouquinho de barulho nos botões, mas isso não incomoda. O mouse é de excelente."
3232,Ótimo custo benefício.
3233,"Ótimo mouse, uso para jogar e tem funcionado perfeitamente, sem lentidão, recomendo :^)."
3234,Muito bom o produto não tem delei funciona perfeitamente.
3235,Muito bom para jogar e trabalhar.
3236,"Mouse muito bom, superou minhas expectativas!."
3237,Excelente mouse.
3238,"Excelente mouse, pra qualquer tipo de tarefas."
3239,Muito bom! resposta muito rapida!.
3240,Excelente. Tudo de acordo. Produto de extrema qualidade.
3241,Produto muito bom e de ótima qualidade. Muito funcional com seus botões extras programáveis.
3242,O mouse é muito bom no geral só um tanto desconfortável.
3243,"Na minha opinião, este é o mouse gamer de melhor custo benefício sendo vendido atualmente. Super alta qualidade, a um preço super acessível."
3244,Mouse com bom custo benefício.
3245,"Ótimo mouse, cumpre o que propõe."
3246,"Mouse muito bom, robusto e confortável, resposta muito boa, tudo muito bem feito e com um acabamento muito bonito, botões firmes e sem folgas no scroll, vale cada centavo!."
3247,"Mouse excelente! não tem delay no tempo de resposta, vi um pessoal reclamando do peso, mas não vejo isso como problema. O software é simples e prático, recomendo."
3248,"Este mouse é extremamente confortável e também leve (99 g, segundo o site oficial da logitech) , existe alguns mouses mais leve do que ele, porém você terá que ser mais sensível ao peso para perceber. G305 vem com o sensor hero, com dpi entre 200 a 12. 000, mais facilmente configurado no software da logitech (no software da para ver também se a pilha está acabando ) tendo como definir precisamente qual resolução (dpi) você irá querer e configurar todos os botões no mouse. Este foi meu resumo bem básico do mouse, recomendo eu uso geralmente para jogar (lol, valorant, r6, minecraft dungeons, osu) e também para questões casuais como navegar na internet."
3249,"Ótimo mouse. O único problema que tive é a adaptação pois ele é mais leve do que meu mouse primário, então leva um tempo para acostumar."
3250,"Muito bom o produto, atendeu as expectativas e valeu o investimento. Recomendo."
3251,"Qualidade premium, muito versatil, leve e portátil."
3252,Essencial para quem deseja precisão sem cabos atrapalhando.
3253,Ótimo mouse gamer de entrada. Excelente custo benefício.
3254,"Gostei, esta de acordo com minhas espectativas."
3255,"O mouse é muito bem construído e o nível de configuração é bem detalhado. Muito bom para o uso do dia a dia e, principalmente, para jogos. Recomendo!."
3256,"Produto muito bom, ótima qualidade!."
3257,Ótimo mouse me atende muito bem.
3258,"Ótimo mouse, atendeu as necessidades!."
3259,"Gostei do fato de ele vir com uma pilha de boa qualidade, sobre o produto. Era exatamente o que eu esperava, excelente."
3260,"Mouse leve, bonito, ergonômico e totalmente programável. Atendeu as expectativas."
3261,"Otimo, leve, rapido, produto de alta qualidade, vale mto a pena."
3262,Produto excelente! muito leve e ótimo para jogos.
3263,"Produto ótimo, compre o que promete."
3264,"Mouse exelente, otimo tempo de resposta praticamente sem atraso nenhum."
3265,Mause perfeito para o dia a dia.
3266,"Excelente produto. Leve, movimento suave, pilha dura muito e o preço não é salgado."
3267,"Mouse muito bom e leve, conexão sem fio funciona perfeitamente."
