,comment
1006,Produto de boa qualidade atende suas informações.
1007,"Meu filho adorou, comprei para dar de presente."
1008,"Muito bom, bastante confortável, som muito bom, o único ruim desse produto é o cabo que fica embolando, não adianta fazer nada, ele sempre vai ficar embolando."
1009,Produto muito bom. Foi presente e a pessoa gostou muito. Funcionou td certinho. Modelo muito bonito. Audio perfeito.
1010,Muito bom e confortável de se usar.
1011,"Produto de excelente qualidade! ótima qualidade de som, produto confortável."
1012,"O headset tem um ótimo custo benefício. Som limpo e claro, os graves estão na média. O microfone tem sensibilidade boa e as espumas são confortáveis e fazem uma boa vedação. Pelo preço é um ótimo headset!."
1013,"Muito bom, comprei é irei comprar novamente quando o meu der problema que não apresentou até hoje."
1014,Muito bom gostei recomendo meu filho gostou muito.
1015,Muito booom. Recomendo a todos.
1016,"Excelente produto,ótimo custo benefício."
1017,Gostei muito da qualidade do produto.
1018,"Muito bom o produto, excelente som, atendeu as minhas expectativas."
1019,"Muito bom, excelente qualidade, recomendo a compra."
1020,Pelo preço compensa cumpre o que promete.
1021,"Muito confortável ! não entendo muito de fones de ouvido mas, é um som maravilhoso pra ouvir música; vale a pena."
1022,Som e microfone muito bons. Recomendo.
1023,"Adorei, consigo ouvir a voz majestosa da minha namorada em alta qualidade."
1024,Adorei o fone muito top. Recomendo o produto.
1025,Recomendado! confortavel e bom design.
1026,"Produto excelente qualidade. Só tem um porém, achei muito grave o áudio essa é opinião pessoal."
1027,Apresenta boa qualidade no som e design confortável ao usar. Fora que é muito bonito!.
1028,"Produto muito bonito, confortável para usar, apenas um pequeno chiado quando se liga o usb das luzes. Recomendo!!!."
1029,"Meus filhos adoraram ,(letícia 17 anos /gabriel 9). Eu testei o fone no celular e no xbox one s , e a esperiecia foi satisfatória. Recomendo o produto. !."
1030,"Excelente qualidade, atendeu minhas expectativas."
1031,Ótimo ele é do jeito que meu filho queria.
1032,"O som é muito bom, otimo custo benefício, adorei."
1033,"Muito bom produto , recomendo."
1034,Produto excelente ótima qualidade.
1035,"Lindo , ótimo custo benefício, qualidade excelente."
1036,Muito bom gostei muito som conforto.
1037,"O produto é bom, o som mt boa qualidade e microfone também tem boa captação e qualidade. Nas orelhas ele esquenta bastante, dando um certo incomodo com o tempo, mas nada que atrapalhe muito. Bem acolchoado e isola bem."
1038,Bom como na discrição recomendo.
1039,Muito bom adorei o melhor q já vii.
1040,"Gostei muito,bem robusto. Ótima qualidade!."
1041,"Excelente produto, meu sobrinho amouuu."
1042,"Demorei um pouco para opinar sobre o produtor estava testando ele, custo benefício ótimo, o áudio tem uma boa qualidade, o acabamento do fone e muito bom, o fio dele e longo e bem protegido, o microfone tem uma boa qualidade, muito bom recomendo!."
1043,Produto muito bom. Vale a pena.
1044,"Fone de ouvido muito bom e com ótimo preço! é uma ótima opção, viável e com bom custo-benefício."
1045,Bom mas poderia ser melhor.
1046,"Headset top, qualidade absurda."
1047,Simplesmente perfeito meu primo amou recomendo.
1048,Caraí e bom msm tu e doiduuuuu.
1049,"Muito bom o produto, mais deixa a desejar em volume."
1050,"Ótimo produto, boa qualidade de som e acabamento."
1051,"Muito bom, veio exatamente como especificado, o som dele é muito bacana, o microfone também, perfeito jogos online."
1052,Mais ou menos mais pelo valor pago tá bom!. Traduzindo da pro gasto!.
1053,Na vdd não comprei pra mim e sim para o meu filho q adorou o produto ótima qualidade.
1054,"Muito bom amei, vale muito apena."
1055,Fone muito mais muito bom zero arrependimentos.
1056,"Ótimo produto, qualidade excelente."
1057,Ótimo fone vale a pena pelo preço.
1058,"Muito bom o fone, som aprovado espero que atendam a nessecidade de todos assim como atendeu a minha, muito bom mesmo o grave dele top de linha."
1059,Muito top vale muito apena comprar.
1060,Otima qualidade. Recomendo demais.
1061,Produto é muito bom meu filho gostou muito.
1062,Equipamento veio conforme descrito.
1063,"Muito bom, som fica perfeito, gostei bastante."
1064,Muito bom. Gostei do efeito grave q o mesmo proporciona. O arco também é muito confortável.
1065,"Pelo o valor cobriu bem minhas expectativas qualidade de som boa, microfone de boa qualidade cobre bem os ruídos."
1066,Ótimo produto gostei e recomendo.
1067,"Produto incrível, ótimo acabamento e qualidade de audio surpreendente, serviu muito bem para video-jogos."
1068,"Mega de bom,super indico meu filho amou de verdade."
1069,Muito bom recomendo muito pra joga ff cs e outro jogos.
1070,"Quem está usando o produto fone de ouvido gamer knup kp-488 é minha filha, mas ela me informou que é ótimo, atendeu as expectativas."
1071,"Fone é bom, porem comecou a dar umas falhas no audio. Nao sei o motivo. Mas esta pegando bem o microfone. Apenas o som que esta dando umas picadas."
1072,Muito bom tô uso o meu no xbox fone top demais.
1073,"Aparelho mto bom, com ótimo custo benefício."
1074,"Qualidade surpreendente, do audio, microfone, estofado. Muito bom!."
1075,Produto conforme anunciado. Ótimo custo benefício. Qualidade de som e volume muito boa. Interface eletrônica intercambiável. Confortável. Design bonito e agradável.
1076,"Produto de ótima qualidade, bem resistente e confortável. O microfone tem que deixar bem perto da boca para poder falar, tirando isso o restante é muito bom."
1077,"Bastante bom, só faltou quem sabe algum manualzinho explicando mais sobre suas funções (principalmente em relação ao microfone) mas de resto, serviu-me bem."
1078,Chego antes da data determina fone lindo demais.
1079,"Maravilhoso!!! eu amei, qualidade perfeita."
1080,Ótimo custo benefício! estou gostando bastante!.
1081,"Muito bom, som excelente e volume na medida exata."
1082,"Ótimo fone, bom volume equilibrado em agudo, médios e graves. Cabo suficiente e bem resistente. Gostei bastante."
1083,"Excelente design, otima construçao e acabamento, qualidade do headset ok. So achei baixo o audio. Poderia dar pra aumentar mais um pouco."
1084,Som muito preciso e otimo microfone.
1085,Muito bom gostei e super recomendo.
1086,Muito bom! vale a pena comprar.
1087,"Produto otimo, atende totalmente as necessidades e custo beneficio 5bm."
1088,"Muito bom msm, fiquei surpreso com a qualidade, no pubg vc fica totalmente imerso, e ate outros jogos, vc escuta perfeitamente de q direção vem!."
1089,Muito bom.
1090,Muito bom. Resolveu bem minhas necessidades. Recomendo.
1091,"Muito bom o fone. Estou usando e parece legal. Mas depois de 4 horas, ouvido dói."
1092,"Muito bom, cumpre o que promete e é um ótimo custo x beneficio."
1093,"Top demais!! muito bom mesmo, ótimo som, confortável!!."
1094,Excelente. Qualidade boa.
1095,"Muito bom, atende as espectativas."
1096,Muito confortável e excelente qualidade. Ótima opção para gamers e outros.
1097,Muito bom e é super confortável.
1098,Otimo produto satisfeito com a compra!.
1099,"O som é otimo !!!! o fone é bem robusto e bonito, recomendo a compra."
1100,"Excelente, o meu filho gostou muito."
1101,Bom bom recomendo otima qualidade de som.
1102,"Ótimo produto, estou gostando bastante."
1103,"Fone top, qualidade de som muito boa, encaixe perfeito na cabeça."
1104,"Muito bom, som com bastante definição."
1105,Atendeu minhas expectativas.
1106,"Comprei para o meu filho e ele está gostando muito. Segundo ele a qualidade do microfone e saida de som são muito bons. Ele já está usando há algum, tanto para as aulas online quanto para jogar, e ainda está funcionando muito bem."
1107,"Ótimo produto, bom custo benefício."
1108,Funcionou muito bem no computador e no meu smartphone.
1109,"Fone bom, som limpo sem chiados, microfone tbém é muito bom, recomendo."
1110,"Bom. Fone com seu designer único amei, o único problema é o desconforto. Pressão muito forte nas orelhas que gera um incômodo, em questão de áudio ele não é lá essas coisas, muito genérico."
1111,"Excelente! comprei para meu filho, que utiliza para a escola e para jogar."
1112,Bom produto mim atendeu mias espequitativa.
1113,"Excelente microfone abafa o som externo, é mais ou menos confortável, gostei das luzes, serve tanto para computador, celular ou vídeo game."
1114,"Ótimo. Muito resistente. Som perfeito, muito menos ruídos externos."
1115,"Muito bom o fone, ótimo som. Recomendo."
1116,"Ótimo microfone e som, pelo preço ele é excelente eu recomendo 100%."
1117,Bom excelente produto super indico.
1118,Produto muito bom não tenho que falar apenas que comprem pois vale muito apena.
1119,"Fone ótimo, superou minhas expectativas."
1120,Otimo custo beneficio! vale muito a pena.
1121,"Me surpreendeu muito, qualidade do som é fantástico, a qualidade do material é top também, recomendo, podem comprar sem medo."
1122,"Otimo produto,meu filho amou."
1123,"Muito bom filhão adorou, tô até pensando em comprar um pra mim kkkk funciona perfeito no ps4."
1124,"Muito bom, recomendo."
1125,"Fone top, perfeito pra game, super confortavel, excelente qualidade, mesmo no volume maximo o som não distorce. Valeu a pena cada centavo."
1126,"Muito bom, o microfone não tem chiado de fundo o som é muito bom principalmente para fortnite eu recomendo vcs comprarem. Ele é pra ps4 e celular ele vem com um adaptador para computador."
1127,Fone muito bom. Corresponde às expectativas.
1128,Meu filho amou o fone. Achou lindo!. Quanto ao uso gostou também.
1129,"Otimo ,como sempre nunca decepciona!."
1130,Comprei para meu filho jogar. Ele adorou!.
1131,"O fone é excelente. Leve, som muito nítido."
1132,"Muitoooo bom , achei o som do lado esquerdo um pouco baixo. E o ruim e q não dá l trocar o cabo ( ???????????????). Parou de funcionar hj. Mas valeu muito ter comprado."
1133,"Muito bom, qualidade de áudio e abafamento excelentes, abatendo redset de valores de 400 reais. Pra quem joga fps não vai se arrepender, custo benefício+ qualidade, simplesmente excelente, faça como eu um teste e não vai se arrepender."
1134,Produto show!!! muito bonito!!!.
1135,"Muito bom e atendeu as minhas expectativas. Ele isola bem o áudio externo, vem com adaptador e é super confortável."
1136,"Recomendo produto de qualidade, design bonito."
1137,"Pelo preço vale muito a pena, som muito bom, recomendo!."
1138,Muito bom o fone. 5 estrelas!!!!!.
1139,Ótimo produto. Correspondeu as expectativas.
1140,Produto bom de otima qualidade recomendo!.
1141,Super recomendo! o áudio é alto o cabo é resistente e o led muda de cor. Microfone não chia. Ótimo custo benefício.
1142,"Produto é bom ,mas não vem bordado e costurado em cima como na imagem."
1143,"Nitidamente ele ja foi usado , a cauxa estava toda detonada e o produto com varias marcas de uso. Nao veio os papeis da hyperx e por ai vai."
1144,Muito bom o audio dele e bom de mais o microfone dele e muito bom tambem recomendo.
1145,Super top. Não me arrependo nem um pouco. Fone super top. Volume show de bola.
1146,"Produto excelente, original, com extrema qualidade sonora e de microfone."
1147,Com 2 meses de uso o microfone parou de funcionar.
1148,"Produto de altissima qualidade, cumpriu minhas expectativas. Espero que dure bastante, ja que so tem 1 mes de uso ate agora."
1149,Produto maravilhoso recomendo 100%.
1150,"Top top, goste muito da aquisição."
1151,"Otimo custo beneficio,muiito bonito e som agradavel."
1152,Bom! única coisa ruim é o fio ser fixo!.
1153,Muito bom indicaria pra outras pessoas comprarem produto de qualidade.
1154,O fone é muito bom !!. Meu filho amou!!.
1155,"O fone de ouvido é muito bom, mas eu esperava uma qualidade melhor do microfone. Tem um ruído bem chato."
1156,"Produto de excelentíssima qualidade com componentes muito resistentes, corta o som externo e garante total imersão em jogos ou músicas, microfone de alta qualidade, e som que permite escutar cada detalhe de um jogo!. Valeu totalmente a pena gastar um pouco mais nesse produto!."
1157,Muito top perfeito pra jogos. Som de alta qualidade.
1158,Veio conforme esperado. Fone muito confortavel e de boa qualidade.
1159,"Ótimo headset, o som é maravilhoso!. Bem alto, excelente em todas as frequência!!!!."
1160,"Produto excelente, cumpre o prometido!."
1161,"Ótimo headset, extremamente confortável e qualidade de som imbativel tanto para games quanto para musica!!."
1162,Bom! pelo preço pensei que seria melhor.
1163,"Produto de qualidade, e qualificação sonora e isolamento 10."
1164,"Muito bom, bonito e bem acabado."
1165,Produto e bom. Qualidade material 8. 5. Qualidade som 7. 8.
1166,"Você ouve até sons mais sutis, que fazem diferença durante o jogo! ótimo produto!."
1167,"O produto e otimo,bom acabamento,consigo ouvir os passos dos inimigos nos jogos perfeitamente!."
1168,O produto e muito bom só achei um pouco apertado.
1169,Muito bom vale muito a pena eu recomendo.
1170,"Dei de presente para meu neto, ele gostou, só achou que a parte que vai no ouvido deviris ser mais grossa, evitando o contato direto com o ouvido."
1171,"Excelente headset. Áudio ótimo, confortável. Realmente excelente."
1172,Produto original de excelente qualidade.
1173,Fone superou minhas espectativas muito bom áudio sem ruído fino acabamento pode comprar ótimo produto.
1174,"A qualidade de som e excelentíssima, já o mic nem tanto, se o foco é usar apenas pra escutar mesmo ele extremamente bom, para jogos eu super indico. O fato de ele ser p2, algumas pessoas irão ter problemas com um barulho que fica sempre chiando, isso é fácil de resolver, 2 coisas que fiz que me resolveram foi: baixar o software da realtek e removi o eco acústico e removi alguns ruídos habilitando a opção de remoção de ruído, e a outra coisa é fazer o aterramento do pc, tem vídeos ensinando a resolver isso, fazendo isto melhora o mic em 80%, porém não é o melhor mic que já usei."
1175,"Eu usava um fone playstation gold e não percebi diferença na qualidade de som, muito boa por sinal. Achei o volume máximo baixo. Pelo preço, esperava mais, mas é um fone excelente."
1176,"Amei, namorei muito tempo antes de comprar, confesso que fiquei meio assim pq estava em um preço muito a baixo do mercado que ja vi. Mas, muito bom, ta funcionando normalmente, é muito foda, som de home theater, é um preço salgado, mas vale muito a pena."
1177,"Super bom, som bem alto e led lindo!."
1178,Melhor relação custo benefício e produto de altíssima qualidade.
1179,Meu filho gostou muito.
1180,"Belo fone,material de qualidade cabo de conexão bem longo,ótimo som ótimo fone pelo valor!."
1181,Muito bom!!.
1182,Produto top recomendo 1. 000% ajuste perfeito e som ultra realista.
1183,Ótimo produto recomendo a todos.
1184,"Produto de excelente qualidade, recomendo."
1185,"O fone é bem resistente e confortável! a única coisa que eu não curti muito é que o cabo é curto, deve ter cerca de 1. 50cm. Mas fora isso, zero reclamações. O áudio é ótimo e a captação do microfone melhor ainda."
1186,Ele é muito bom jae o meu segundo que comprei.
1187,Muito bom produto. De acordo com as especificações.
1188,Melhor custo benefício recomendo.
1189,Muito bom comprei para meu filho ele amou sem nenhum problema. Recomendo.
1190,"Estava procurando um fone para estudar, que fosse confortável e tivesse um som bom, esse fone atendeu essa necessidade, o cabo é bem grosso, e a espuma do fone bem conforme."
1191,Produto cumpri o esperado pelo preço não tenho o que reclamar funcionando perfeitamente….
1192,"Superou e muito minhas expectativas, considerando o preço."
1193,"Produto muito bom, recomendo."
1194,Ótimo.
1195,"Produto simples, som abafado. De resto é bom."
1196,Ótimo produto recomendo.
1197,"Pelo preço, é muito bom, já tive outro trust, graves fortes ,tenho outro de outra marca e o som é mais limpo que esse por ser usb."
1198,"Infelizmente parou de funcionar mês passado '-' e minha filha ficou muito triste pois ela gostava muito dele. O som é bom o microfone ótimo, mas infelizmente parou."
1199,"Bom, falando sobre o produto: sai do razer ( kraken pro v2 ) e não me arrependo, som muito superior, e a palavra é ( sensacional ), muito satisfeito com o headset."
1200,Infelizmente veio com defeito.
1201,"Atenção, ele é usb embora não esteja falando na descriçao, não funciona no celular mesmo com adaptador. Ainda assim me deixou sem palavras. Bonito, som excelente, microfone ótimo. Demorou a configurar descentemente o snapse de forma que não cortasse minha vós, mais ainda estou satisfeito já que o mesmo snapse faz um som 7. 1 muito realista. Acho que vai durar. E muito pois foi muito bem construido."
1202,"O produto é ótimo desde que você tenha cabeça pequena, não existe ajuste para alteração de abertura do fone, o que faz com que um dos ouvidos seja fechado pelo aperto de baixo para cima da borracha do fone."
1203,"Excelente qualidade, recomendo a todos."
1204,Bom produto. Espero que dure. Foi para o meu filho.
1205,Excelente! rwcimendo pra todos.
1206,De excelente qualidade! audio muito bom.
1207,"Graves e agudos potentes, sem distorções, para ouvir música, e para mim o principal, ouço os passos perfeitamente em games online. Fora que o microfone de encaixe (tipo p2) que modela a posição de acordo com a minha vontade é perfeito, som alto e limpo, sem chiadeiras."
1208,"Muito bom, porem facil de perder o mic."
1209,Muito confortável. Jogo 4h seguidas sem incômodo.
1210,"Embora funcione muito bem o fio embola muito, enrola em si !."
1211,Top. Bom abafamento e excelente som. Recomendo muito.
1212,"Muito bom mas não vale o preço, eu sou muito fã da razer e sempre opto por comprar dispositivos da marca, porém no caso desse fone sinto que poderia ter comprado um de valor bem menor e ter a mais ou mais qualidade, comparando com o meu logitech c91 não vejo tanta diferença e o microfone do logitech é beeem melhor."
1213,"O fone tem uma ótima qualidade dos componentes, a espuma revestida de tecido é muito confortável. Uma pena não vir o adaptador p3 x p2, já que a maioria dos desktops ainda não possuem padrão p3 nas saídas analógicas. É um pouco frouxo nas astes flexíveis, porém apresenta-se muito confortável. Espero que não afete a durabilidade do fone. No geral é um fone de qualidade media-alta por um preço bem bacana."
1214,"Headset bom!. Volume ok. Construção ok. Porém as almofadas não são tão macias , fica desconfortável com muito tempo de uso."
1215,"Espetacular, para jogos, para música, já vem com o adaptador para pc, graves potentes, agudos e médios bem nítidos, melhor fone que já tive, excelente."
1216,"Bom custo benefício, só achei que merciar tem uns graves melhores e o microfone ser melhor, mas serve para uma boa jogatina!."
1217,O microfone que vem separado do headset não funciona direito.
1218,"Ótimo áudio, excelente custo benefício, apesar da maioria dos materiais serem e plástico n deixa nada a desejar, parece bem resistente, com. Excelente acabamento."
1219,Ótimo produto!!!.
1220,"Produto de qualidade, atendeu super bem minhas expectativas."
1221,Pelo uso que já tive o som é muito bom muito confortável graves bons e o microfone capta muito bem o som enfim produto excelente.
1222,Maravilhoso.
1223,Top.
1224,Fantástico o fone. Muito bom.
1225,Meu filho tinha um igual comprado a 3 anos atrás. Resolvi comprar outro. Pela qualidade e pelo tecido das almofadas. E mais confortável. Custo benefício otimo.
1226,"O produto em si tem uma aparência de frágil, e a espuma não agradei muito, parece bucha de mercado, mas totalmente compreensível pelo preço. Para um fone de entrada é suficiente, agora o cabo achei completamente horrível, o adaptador veio com mal contato (minha sorte que comprei ele como quebra galho e não vou depender do microfone, logo consigo usar sem adaptador). Ainda sobre o cabo ele parece aquelas gominha amarela de amarrar no braço para coletar sangue. De maneira geral é um fone de entrada, quebra galho. Mas para quem precisa somente escutar um áudio sem se importar muito, vale a pena. De novo, é um fone de entrada."
1227,"Fone muito bem acabado, confortável. Jogo no celular, então pra mim o áudio ficou excelente!! muito feliz com meu novo fone."
1228,Atendeu as espectativas.
1229,Achei um ótimo custo benefício. Recomendo.
1230,"Produto excelente! áudio muito bom para músicas e jogos, microfone com filtro de ruído que funciona perfeitamente para um lugar com muito som ambiente e até mesmo ventilador! super recomendo!."
1231,Produto de ótima qualidade e conforto.
1232,É um bom fone para quem não tem muita grana pra pegar um top de linha. Ele mite um som grave abafado que talvez para alguns que está acostumado com um som mais limpo tenha uma estranheza. Mas na nada que isso tire aqualidade do som.
1233,"Bom , confortável,ótimo som ,boa qualidade."
1234,"Muito bom, o som é muito auto ótimo para jogos fps,músicas etc recomendo 10/10."
1235,Produto leve e com boa qualidade de som.
1236,"Funcina muito bem , de boa qualidade , preco justo."
1237,"Ótima qualidade, retorno de áudio, apenas não excelente no microfone, a voz não chega tão "" nítida ""."
1238,Conforme descrito e esperado de um phone corsair.
1239,Muito bom pode confia ecelente produto.
1240,Otimo produto recomendo.
1241,Excelente compra. Produto maravilhoso.
1242,Muito bom. Meu filho amou o presente.
1243,"Muito bom, faltou só adaptador pra p2, mas de resto muito bom."
1244,"Ótimo fone, super confortável, áudio claro, bons graves e super leve."
1245,"Produto foi devolvido, veio com defeito."
1246,"Produto de ótima qualidade,meu neto fez 3 aninhos e queria muito ,ele está super feliz,agora podia ouvir seus louvores preferido enquanto toca sua bateria. Super tecomendo."
1247,"Atende as minhas necessidades, tô feliz."
1248,Muito bom.
1249,Bonito espero ser eficiente pelo preço.
1250,Muito bom.
1251,"Excelente custo benefício, valeu a pena, obrigado!."
1252,"Excelente produto, funcionou perfeitamente."
1253,"Gostei muito do fone. Eu uso prótese auditiva intra, e não é qualquer fone que se adapta ao meu ouvido, causando microfonia. . Esse kp- 488, se adaptou perfeitamente. Estou muito contente com a qualidade sonora e com o material também."
1254,"Muito bom. Ótimo custo benefício. Ótima qualidade de som. O chato é que para acender o led tem que ligar em uma tomada usb. Se for para uso no pc, tranquilo, mas se for para video game, tem que ligar um cabo extra em uma fonte, tornando inviável o uso dos leds."
1255,6 meses de uso só está funcionando um lado do fone.
1256,"Fone é bom estou com ele faz 5 meses as únicas coisas que não me agradaram muito foi que o fio enrola muito e quando ligo o led da para escutar um ruído baixo mas quando está em silêncio acaba incomodando um pouco, fora isso um bom fone."
1257,"Excelente produto! microfone sem chiado, som claro, ergonômico. Não aperta a cabeça ou orelhas, como alguns relataram. Já comprei modelos de outras marcas na mesma faixa de preço e esse é bem superior na ergonomia, materiais de construção, qualidade do mic e do som. Recomendo."
1258,"Ótimo, muito bom, no meu aparelho xiaomi redmi note 9 pro ele funciona muito bem, mas ele para de reproduzir som do nada e tenho de resetar o celular pra voltar ao normal, tirando isso ele é perfeito."
1259,"No geral ele é bom, pelo preço, vale a pena. O som é bom, mas podia ser melhor, se o volume não estiver no máximo, o som não vaza quase nada, mas quando no máximo, além do volume não ser tão alto, eu sinto que o audio sai mais pra fora, como se quando eu aumento o volume só aumenta o som que vaza. É confortável, porém esquenta o ouvido com o tempo, mas é só tirar por um tempinho que passa. O microfone é bem bom também, a única coisa que podia ser melhor é o volume ser um pouco maior e o áudio não vazar tanto quando no máximo, de resto, um ótimo fone."
1260,Cumprir o que promete muito bom minha filha amou só tem um ponto negativo o cabo dele enrola muito aí tive que comprar um organizador de fio para evitar que o cabo tivesse defeito mais fora isso e ótimo.
1261,Bom produto!.
1262,Excelente !.
1263,3 anos e esse fone continua vivo.
1264,"Excelente produto, qualidade muito boa, material resistente."
1265,Gostei muito bom demais.
1266,Excelente produto.
1267,Muito boa qualidade e confortável.
1268,Ótimo produto e barato. Já tinha um de outro modelo da mesma marca e esse é tão bom bom quanto ao outro que tenho.
1269,Ótimo!compraria de novo.
1270,"Muito bom, som de qualidade e isola muito bem."
1271,Ótimo custo benefício.
1272,"Produto de boa qualidade, só peca um pouco em conforto e na necessidade do equalizador por programa externo. De resto, vale muito a pena."
1273,"Fone excelente, muito bom, uso no ps4."
1274,Achei o meu fone maravilhoso.
1275,"Um bom custo beneficio até por causa do valor cobrado,para voce que nao tenha headset é uma boa opçao para começar, até voce passar para uma categoria mais top, recomendo sim!."
1276,"Ótimo áudio, recomendo."
1277,Gostei muito do fone excelente qualidade.
1278,Meu filho adorou! agradeço pela rapidez!!!.
1279,"Não curti. Para voz, conversas ao vivo ele é ótimo. Mas para musicas e outros sons, me parece estar ouvindo por um cano pvc, ele da uma impressão errada dos timbres de chimbais e sons sintetizados, ele não é fiel. O meu antigo leadership de 40 conto que paguei na época em 2016 era muito superior na qualidade, mas não tinha muito volume."
1280,"Ótimo produto, meu filho amou ele usa p jogos, estudar o som e excelente podem comprar sem medo, parabéns."
1281,"Excelente , dispensa comentários."
1282,"Produto de ótima qualidade e ótimo preço, microfone bom, áudio melhor ainda!."
1283,"Zero reclamações,adorei o fone, impressionante nos quesitos de conforto ao usar,qualidade sonora,peso,etc. Pode comprar sem medo,não é desconfortável de usar por muito,acompanha adaptador,e uma das coisas que eu mais gostei foi o controle de volume e de ligar e desligar o microfone ficarem atrás da orelha ao invés de ficar no fio. Uso no meu xbox one s."
1284,"Fone muito bom,ótimo custo benefício."
1285,"Confortável, volume alto e bem nítido, me surpreendeu pelo valor, recomendo com toda certeza, testei no celular e no controle do xbox one s, funcionou tudo certinho."
1286,Excelente! muito bom e bonito. Melhor custo beneficio.
1287,Excelente! muito bom o som e o microfone.
1288,Gostei bastante da qualidade de som e o material da estrutura.
1289,"Estou bastante satisfeito com a compra. O som é ótimo, limpo e ele isola bem o som do exterior. O microfone capta a voz com clareza. Comprei pra trabalhar e mesmo sendo grandalhão ele não incomoda com o uso prolongado. Relação custo/benefício muito boa."
1290,"Gostei, ele é muito confortável, é de muito bom tamanho e cobre a orelha toda, o microfone é de boa qualidade e se move muito bem. Ponto negativo: ele é muito forte de graves e com isso ele se torna ruim para jogar jogos de tiros (eu prefiro um grave mais suave), então, não o recomendo para esse tipo de jogo."
1291,Muito bom. Funciona bem tanto no celular quanto no computador.
1292,"O fone de ouvido é muito bom, atendeu as minhas expectativas. Confortável e o som é excelente. Recomendo."
1293,Produto de ótimo qualidade além de ser macio e confortável excelente microfone áudio suave é tem uns led bacana que mundão de cores meu filho adorou o fone.
1294,"Simplesmente incrível! o fone é muito bom, tanto os agudos quando os graves, é muito confortável (não pesa na orelha e é macio), e o microfone é muito bom, que foi o que mais me surpreendeu. Com certeza o melhor custo benefício em fones que já tive, recomendo!!."
1295,Gostei bastante do produto. Muito bom.
1296,Muito boa a qualidade do fone/microfone.
1297,Excelente produto funciona perfeitamente.
1298,"Bom, o som é bom, o microfone tbm, o cabo é grande e é super confortável, dá para ficar horas com ele de boa."
1299,"Fone perfeito,pode comprar sem medo!som alto e limpo vale a pena!."
1300,"Atenção !! caso vc for comprar esse produto , compre e adicione o seguro , eu não coloquei seguro quando comprei o fone , 6 meses depois ele começou dar mal contato no fio (fica calmo que o fone dura bastante se vc souber cuidar ). Mas o problema é que não da pra consertar o fio , ou seja , se quebrar algum fiozinho dentro do cabo. Já era , não tem conserto. Ou seja ; adicionem o seguro quando forem comprar qualquer headeset."
1301,"Ótimo produto!. Som e material de qualidade, sem reclamações!."
1302,Ótimo custo benefício e qualidade.
1303,Maravilhoso gostei muito recomendo.
1304,Bom. No começo estava chiando dps parou agr ta normal produto bem bonito.
1305,Ele é muito bom eu adorei funciona perfeitamente.
1306,Qualidade de audio muito boa e isola bem do barulho externo.
1307,"É um ótimo headset pra quem quer começar a ter uma qualidade um pouco melhor na questão de áudio. Eu uso ele no ps4 e o som é muito bom, uso ele pra jogar com meus amigos na party e eles dizem que o som da minha voz fica bem clara de ouvir. Gostei do volume dele, acredito que ajustando o volume do play e do próprio headset, fica muito bom pra ouvir tudo. Eu também gostei que ele não isola o som externo, porque eu gosto de ficar atento aos sons que estão a minha volta. E pra mim, ele ficou confortável de usar, talvez no começo cause desconforto até acostumar, mas depois fica tranquilo. Acredito que valha a pena pelo custo/benefício."
1308,Ótimo custo benefício entre os outros no mercado.
1309,"Funcional, áudio muito bom e microfone de boa qualidade valeu a pena."
1310,"Produto correspondeu às expectativas. Além de muito bonito ,o áudio do microfone é ótimo."
1311,Qualidade acima do esperado. Vale muito a pena.
1312,"Gostei muito do produto, a qualidade do áudio é muito boa."
1313,"Produto excelente, não tem oque reclamar boa qualidade de som, botão mute, entrada p1 p1 usb e adaptador."
1314,"Muito bom, confortável o áudio é ótimo."
1315,"Produto muito bom ,écelente som."
1316,"Atendeu bem as espectativas. Por não ser um headset top de linha, a qualidade do material até me surpreendeu positivamente. O ponto negativo vai apenas para o microfone que se não estiver posicionado beeem na direção da boca, não capta bem o som. Mas se atentando à isso, o funcionamento é bom."
1317,"O produto tem uma boa qualidade de áudio, além de ser confortável sem machucar a orelha, pois fico em média 3 horas usando direto. Recomendo."
1318,"Faz meses que tenho esse fone e consigo dar uma opinião bem completa sobre ele. O microfone é ótimo, todos me ouvem super bem e limpo, o áudio não é dos mais fortes mas dá pra ouvir tudo no jogo, da pra ouvir e muito e inimigos em casas longes e até mesmo quando não marca no mapa, ele não é com grave forte, da pra usar por horas e não sentir dor nenhuma. Ele isola super bem e o led é top de mais, acabamento lindo e forte. Único problema é que o arco não fica tão certinho na cabeça."
1319,Excelente recomendo a todos do mercadolivre.
1320,"Bem confortavel e volume bom, encaixa perfeito na orelha."
1321,"Depois de três meses de uso o produto deu problema no cabo, cabo não é flexível e rompeu na parte interna."
1322,Produto de boa qualidade atende suas informações.
1323,"Meu filho adorou, comprei para dar de presente."
1324,"Muito bom, bastante confortável, som muito bom, o único ruim desse produto é o cabo que fica embolando, não adianta fazer nada, ele sempre vai ficar embolando."
1325,Produto muito bom. Foi presente e a pessoa gostou muito. Funcionou td certinho. Modelo muito bonito. Audio perfeito.
1326,Muito bom e confortável de se usar.
1327,"Produto de excelente qualidade! ótima qualidade de som, produto confortável."
1328,"O headset tem um ótimo custo benefício. Som limpo e claro, os graves estão na média. O microfone tem sensibilidade boa e as espumas são confortáveis e fazem uma boa vedação. Pelo preço é um ótimo headset!."
